rank,game_id,start_time,match,pick,odds,units,confidence_pct,reason,predicted_score,bet_home_spread,bet_home_ml,bet_away_spread,bet_away_ml,bet_over,bet_under,home_money_line,away_money_line,tie_money_line,total_score,over_odds,under_odds,home_spread,home_spread_odds,away_spread,away_spread_odds,timestamp
11,265057,2025-11-29T02:00:00.000Z,Idaho vs Sam Houston,Idaho +1.5,-118,1,72,Home underdog in pure pick'em with 37% tickets and 34% money. Line held at +1.5 in dead-even game. Pick'em games are 61% winners. Getting point at home provides edge even with public fade.,78-79,1,0,0,0,0,0,-102,-118,,155.5,-110,-110,1.5,-118,-1.5,-102,2025-11-28T19:23:44.000Z
1,276086,2025-12-02T00:00:00.000Z,Delaware vs Iona,Delaware +1.5,-105,2,88,Home underdog in pure pick'em with 27% tickets but only 10% money showing public on home dog but sharps fading heavily. Line held at +1.5 in dead-even game. Pick'em games are 66% winners - our strongest pattern. Getting point at home provides edge.,75-74,1,0,0,0,0,0,105,-126,,151.5,-110,-110,1.5,-105,-1.5,-115,2025-12-01T21:25:18.000Z
2,265106,2025-12-03T00:00:00.000Z,Pittsburgh vs Texas A&M,Pittsburgh +1.5,-101,2,86,Home underdog in pure pick'em with excellent -101 odds. No public data but line held steady at +1.5. Pick'em games are 66% winners. Getting point at home in coin-flip matchup with great odds value.,76-75,1,0,0,0,0,0,115,-138,,149.5,-105,-115,1.5,-101,-1.5,-120,2025-12-01T21:25:18.000Z
3,264548,2025-12-03T02:00:00.000Z,Notre Dame vs Missouri,Notre Dame +1.5,-110,2,85,Home underdog in pick'em with 28% tickets but 37% money showing larger bets on home team. Line held at +1.5 despite public fade. Pick'em games are 66% winners. Only 4% tickets on over showing sharp disagreement on total - focus on side.,74-75,1,0,0,0,0,0,-100,-125,,149.5,-112,-108,1.5,-110,-1.5,-110,2025-12-01T21:25:18.000Z
4,264551,2025-12-03T02:00:00.000Z,Kansas vs UConn,Kansas +1.5,-105,2,84,Home underdog in true pick'em with 38% tickets but only 17% money showing public on home dog. Line moved from +1.5 to +1.5 holding steady. Pick'em games are 66% winners - our best bet type. Getting point at home in marquee matchup.,69-70,1,0,0,0,0,0,105,-127,,140.5,-110,-110,1.5,-105,-1.5,-116,2025-12-01T21:25:18.000Z
5,266584,2025-12-02T00:30:00.000Z,Middle Tenn vs UAB,Middle Tenn +1.5,-110,2,82,Home underdog in pick'em with only 14% tickets and 3% money - extreme public fade. Line moved from +2.5 to +1.5 toward home dog despite no public support. Sharp reverse line movement. Pick'em games are 66% winners.,77-76,1,0,0,0,0,0,105,-125,,153.5,-110,-110,1.5,-110,-1.5,-110,2025-12-01T21:25:18.000Z
6,275597,2025-12-03T00:00:00.000Z,S. Carolina vs VA Tech,S. Carolina -1.5,102,2,80,Home favorite in pick'em with positive odds at 102 - excellent value. No public data but line held at -1.5. Pick'em games are 66% winners. Home court edge in coin-flip with premium odds.,75-72,1,0,0,0,0,0,-119,-101,,148.5,-111,-111,-1.5,102,1.5,-120,2025-12-01T21:25:18.000Z
7,274950,2025-12-03T03:00:00.000Z,Oregon vs USC,Oregon +1.5,-105,1,78,Home underdog in pure pick'em. No public data but line held steady at +1.5. Pick'em games are 66% winners. Getting point at home in conference matchup where home court matters.,78-79,1,0,0,0,0,0,114,-137,,157.5,-115,-105,1.5,-105,-1.5,-115,2025-12-01T21:25:18.000Z
8,266589,2025-12-03T02:00:00.000Z,Florida St vs Georgia,Florida St +2.5,-111,1,76,"Home underdog in small spread. No public data but line held at +2.5. Just outside pure pick'em but still in profitable range (66% for pick'ems, 54% for home dogs overall). Getting points at home.",83-84,1,0,0,0,0,0,123,-152,,169.5,-110,-110,2.5,-111,-2.5,-110,2025-12-01T21:25:18.000Z
9,274948,2025-12-03T01:00:00.000Z,Michigan St vs Iowa,Michigan St -4.5,-115,1,74,Home favorite with 97% tickets and 99% money showing perfect consensus. Line moved from -5.5 to -4.5 getting better number. Below -10 danger zone. Rare unanimous sharp agreement on small favorite.,69-63,1,0,0,0,0,0,-250,205,,136.5,-105,-115,-4.5,-115,4.5,-105,2025-12-01T21:25:18.000Z
10,265118,2025-12-03T00:00:00.000Z,Wake Forest vs Oklahoma,Wake Forest -4.5,-110,1,72,Home favorite in mid-range spread with no public data. Line held at -4.5. Below -10 threshold where large favorites fail (39% win rate). Small-to-mid favorite where home court provides edge.,82-76,1,0,0,0,0,0,-235,191,,157.5,-110,-110,-4.5,-110,4.5,-111,2025-12-01T21:25:18.000Z
11,267366,2025-12-02T00:00:00.000Z,Jax State vs North Alabama,Jax State -5.5,-105,1,70,Home favorite with 92% tickets and 97% money showing strong consensus. Line held at -5.5 despite heavy support. Mid-range spread below -10 danger zone. Overwhelming agreement suggests value.,72-65,1,0,0,0,0,0,-230,190,,134.5,-115,-105,-5.5,-105,5.5,-115,2025-12-01T21:25:18.000Z
1,275597,2025-12-03T00:00:00.000Z,S. Carolina vs VA Tech,S. Carolina -1.5,-110,2,88,Home favorite in pure pick'em with 84% tickets and 86% money showing strong consensus. Line moved from -1.5 to -1.5 holding steady. Pick'em games are 63% winners - our strongest pattern. Home court edge in coin-flip matchup.,76-73,1,0,0,0,0,0,-125,105,,149.5,-110,-110,-1.5,-110,1.5,-110,2025-12-02T23:38:42.000Z
2,264551,2025-12-03T02:00:00.000Z,Kansas vs UConn,Kansas +1.5,-104,2,86,Home underdog in true pick'em with 30% tickets but 32% money. Excellent odds at -104 for getting point at home. Line moved from +1.5 to +1.5 holding. Pick'em games are 63% winners. Premium odds value in marquee matchup.,70-71,1,0,0,0,0,0,110,-130,,141.5,-110,-110,1.5,-104,-1.5,-118,2025-12-02T23:38:42.000Z
3,265106,2025-12-03T00:00:00.000Z,Pittsburgh vs Texas A&M,Pittsburgh +3.5,-111,2,85,Home underdog with only 12% tickets but 5% money - extreme public fade. Line moved dramatically from +1.5 to +3.5 creating 2 points of additional value. Sharp reverse line movement despite no public support. Just outside pick'em but strong value.,74-76,1,0,0,0,0,0,150,-180,,152.5,-110,-110,3.5,-111,-3.5,-110,2025-12-02T23:38:42.000Z
4,264548,2025-12-03T02:00:00.000Z,Notre Dame vs Missouri,Notre Dame -1.0,-105,2,84,Home favorite in pick'em with 40% tickets and 49% money showing balanced action. Line moved from +1.5 to -1.0 (2.5 point swing) toward home team. Pick'em games are 63% winners. Strong line movement in home team's favor.,73-72,1,0,0,0,0,0,-110,-110,,146.5,-108,-112,-1.0,-105,1.0,-115,2025-12-02T23:38:42.000Z
5,266589,2025-12-03T02:00:00.000Z,Florida St vs Georgia,Florida St -1.5,-110,2,82,Home favorite in pick'em with 38% tickets but only 23% money showing public on home team but sharps fading. Line moved from +2.5 to -1.5 (4 point swing) toward home favorite. Pick'em range with massive line movement.,87-85,1,0,0,0,0,0,-122,102,,175.5,-108,-110,-1.5,-110,1.5,-110,2025-12-02T23:38:42.000Z
6,274949,2025-12-03T00:00:00.000Z,Michigan St vs Iowa,Michigan St -4.5,-116,2,80,Home favorite with 93% tickets and 97% money showing near-perfect consensus. Line moved from -5.5 to -4.5 getting better number. Below -10 danger zone. Small favorite where overwhelming agreement suggests value.,68-62,1,0,0,0,0,0,-239,195,,133.5,-110,-110,-4.5,-116,4.5,-105,2025-12-02T23:38:42.000Z
7,265123,2025-12-02T23:45:00.000Z,Binghamton vs Lehigh,Binghamton +3.5,-105,1,78,Home underdog with 26% tickets and 27% money. Line moved from +2.5 to +3.5 creating additional value for home dog. Just outside pure pick'em but in profitable small spread range. Getting extra point provides cushion.,69-71,1,0,0,0,0,0,136,-162,,139.5,-105,-115,3.5,-105,-3.5,-105,2025-12-02T23:38:42.000Z
8,280391,2025-12-03T00:00:00.000Z,S. Alabama vs N. Mexico St,S. Alabama +3.0,-105,1,76,Home underdog with 20% tickets but 47% money showing massive sharp support despite public fade. Line moved from +2.5 to +3.0 toward home dog. Sharp money disagrees with public. Small spread where home court matters.,67-69,1,0,0,0,0,0,130,-155,,136.5,-115,-105,3.0,-105,-3.0,-115,2025-12-02T23:38:42.000Z
9,265118,2025-12-03T00:00:00.000Z,Wake Forest vs Oklahoma,Wake Forest -4.5,-108,1,74,Home favorite with 91% tickets and 84% money showing strong consensus. Line held at -4.5 despite heavy support. Below -10 threshold. Mid-range spread where home court provides edge.,83-77,1,0,0,0,0,0,-199,164,,159.5,-114,-120,-4.5,-108,4.5,-112,2025-12-02T23:38:42.000Z
10,275598,2025-12-03T02:00:00.000Z,Ole Miss vs Miami (FL),Ole Miss -2.5,-108,1,72,Home favorite with 88% tickets and 83% money showing strong consensus. Line moved from -4.5 to -2.5 getting much better number. Pick'em range with significant line improvement toward home team.,74-71,1,0,0,0,0,0,-147,122,,145.5,-110,-111,-2.5,-108,2.5,-112,2025-12-02T23:38:42.000Z
11,274950,2025-12-03T03:00:00.000Z,Oregon vs USC,Oregon +3.5,-110,1,70,Home underdog with 21% tickets and 22% money. Line moved from +1.5 to +3.5 creating 2 points of additional value for home dog. Small spread where home court matters. Getting extra points at home.,76-78,1,0,0,0,0,0,138,-163,,154.5,-115,-105,3.5,-110,-3.5,-110,2025-12-02T23:38:42.000Z
1,265273,2025-12-13T01:00:00.000Z,UConn vs Texas,Over 145.5,-116,3,92,"Texas ranks 26th nationally in adjusted offense with 67.5% FG efficiency. Texas defense is 289th vs 3PT (36.3%) and 330th in forcing turnovers. Over hit in last 5 Texas games. UConn averages 91 PPG at home with elite offense vs poor Texas defense.",82-68,0,0,0,0,1,0,-1350,800,N/A,145.5,-116,-108,-13.5,-110,13.5,-110,2025-12-12T23:47:06.000Z
2,265274,2025-12-13T00:00:00.000Z,Xavier vs Missouri St,Xavier -17.5,-112,3,90,"Xavier at -2240 ML with 95% tickets and 89% money - massive home favorite. 31% on over vs 69% under suggests defensive game but Xavier should dominate by 20+. Line held steady at -17.5 with consistent sharp backing indicating strong home blowout potential.",85-64,1,0,0,0,0,0,-2240,1192,N/A,151.5,-110,-110,-17.5,-112,17.5,-108,2025-12-12T23:47:06.000Z
3,265278,2025-12-13T00:00:00.000Z,Queens vs SC State,Queens -17.5,-112,3,88,"Queens at -1650 ML with 95% tickets and 86% money. Spread moved from -15.5 to -17.5 as sharps grabbed bigger number indicating strong confidence. 60% on Queens spread with 76% of money - heavy home favorite should cruise in mismatch.",92-71,1,0,0,0,0,0,-1650,1100,N/A,157.5,-115,-105,-17.5,-112,17.5,-108,2025-12-12T23:47:06.000Z
4,265277,2025-12-13T00:00:00.000Z,NC A&T vs MD-E Shore,NC A&T -8.5,-105,2,85,"NC A&T at -380 ML with 97% tickets and 97% money - overwhelming public support indicates strong home favorite. Spread moved from -7.5 to -8.5 getting better value. 54% on NC A&T spread with 59% money backing home team in conference matchup.",72-61,1,0,0,0,0,0,-380,320,N/A,130.0,-107,-112,-8.5,-105,8.5,-115,2025-12-12T23:47:06.000Z
5,265273,2025-12-13T01:00:00.000Z,UConn vs Texas,Texas +13.5,-110,2,83,"UConn won last year's meeting 76-65 suggesting closer game than 13.5 spread. Texas is 5-4 ATS in last 9 games while UConn covered only 3 times in 10 chances ATS this season. Texas efficient offense with 67.5% shooting can keep game within double digits.",82-68,0,0,1,0,0,0,-1350,800,N/A,145.5,-116,-108,-13.5,-110,13.5,-110,2025-12-12T23:47:06.000Z
6,263642,2025-12-13T01:30:00.000Z,McNeese St vs E TA&M,Over 142.5,-112,2,81,"McNeese St massive favorite at -6500 ML with 96% tickets and 93% money indicating total mismatch. Only 35% on over but line stayed at 142.5 suggests scoring potential. McNeese should run up score against overmatched opponent in blowout.",89-59,0,0,0,0,1,0,-6500,1600,N/A,142.5,-112,-108,-19.5,-118,19.5,-102,2025-12-12T23:47:06.000Z
7,280394,2025-12-13T01:00:00.000Z,Austin Peay vs E Tennessee St,E Tennessee St -3.5,-112,2,80,"E Tennessee St road favorite at -170 ML with 88% tickets and 94% money showing strong backing. 61% on E Tennessee spread but only 40% money suggests public backing. Road favorite in small conference game with clear better team should prevail.",69-73,0,0,1,0,0,0,142,-170,N/A,143.5,-110,-110,3.5,-108,-3.5,-112,2025-12-12T23:47:06.000Z
8,265274,2025-12-13T00:00:00.000Z,Xavier vs Missouri St,Under 151.5,-110,1,78,"69% tickets on under with 71% money - heavy action on defensive game. Line dropped from 149.5 to 151.5 with under action suggesting market expects low-scoring affair. Xavier defensive control in blowout should keep total down despite offensive capability.",85-64,0,0,0,0,0,1,-2240,1192,N/A,151.5,-110,-110,-17.5,-112,17.5,-108,2025-12-12T23:47:06.000Z
9,265277,2025-12-13T00:00:00.000Z,NC A&T vs MD-E Shore,Over 130.0,-107,1,76,"76% tickets and 74% money on over showing strong public agreement. Line held steady at 130.0 suggesting sharp agreement on scoring. Both teams should push pace in conference matchup with multiple scoring opportunities creating higher-scoring environment.",72-61,0,0,0,0,1,0,-380,320,N/A,130.0,-107,-112,-8.5,-105,8.5,-115,2025-12-12T23:47:06.000Z
10,265278,2025-12-13T00:00:00.000Z,Queens vs SC State,Under 157.5,-115,1,74,"74% tickets and 74% money on under despite Queens blowout potential. Line steady at 157.5 suggests sharps expect defensive control. Queens should grind defensively while controlling tempo in dominant home performance keeping total manageable.",92-71,0,0,0,0,0,1,-1650,1100,N/A,157.5,-115,-105,-17.5,-112,17.5,-108,2025-12-12T23:47:06.000Z
1,266662,2025-12-13T17:00:00.000Z,Texas Tech vs Arkansas,Over 157.5,-108,3,92,"Teams average 169 points per game combined, 14.5 more than the total. Texas Tech averages 100.5 points per 100 possessions (121st) while Arkansas scores 105.3 per 100 (58th). Both top offensive efficiency teams in neutral site create high-scoring environment.",81-78,0,0,0,0,1,0,-118,-102,N/A,157.5,-108,-110,-1.5,-105,1.5,-115,2025-12-13T15:51:54.000Z
2,264577,2025-12-13T17:00:00.000Z,St. John's vs Iona,St. John's -27.5,-110,3,90,"St. John's at -20000 ML with 96% tickets and 92% money - absolute mismatch showing dominant favorite. 27% on St. John's spread but 36% of money suggests sharps grabbed this number. Massive talent gap in New York matchup should result in blowout win.",95-64,1,0,0,0,0,0,-20000,3500,N/A,161.5,-110,-110,-27.5,-110,27.5,-111,2025-12-13T15:51:54.000Z
3,266662,2025-12-13T17:00:00.000Z,Texas Tech vs Arkansas,Texas Tech -1.5,-105,3,88,"Texas Tech has won 9 consecutive games at home and 17 of last 20 at home. Arkansas has lost 12 of last 20 road games and 6 of last 10 road games. Texas Tech's JT Toppin averaging 20.8 PPG and 11.5 RPG dominates inside. Home court edge in revenge rematch spot.",81-78,1,0,0,0,0,0,-118,-102,N/A,157.5,-108,-110,-1.5,-105,1.5,-115,2025-12-13T15:51:54.000Z
4,264573,2025-12-13T17:00:00.000Z,Wichita State vs DePaul,Wichita State -7.5,-105,2,85,"Wichita State at -291 ML with 91% tickets and 81% money showing dominant backing. Historical pattern shows Wichita State performs well as home favorite. Spread moved from -5.5 to -7.5 getting better value now. Strong home favorite profile with sharp support.",78-67,1,0,0,0,0,0,-291,232,N/A,144.5,-105,-115,-7.5,-105,7.5,-115,2025-12-13T15:51:54.000Z
5,274967,2025-12-13T17:00:00.000Z,Penn State vs Michigan St,Michigan St -11.5,-108,2,83,"Michigan St road favorite at -819 ML with 96% tickets and 92% money - overwhelming support for road team. Historical shows Michigan St covers as road favorite. 63% on Michigan St spread with 70% money equals sharp backing. Strong road favorite profile.",68-82,0,0,1,0,0,0,527,-819,N/A,145.5,-110,-110,11.5,-112,-11.5,-108,2025-12-13T15:51:54.000Z
6,267374,2025-12-13T17:30:00.000Z,George Mason vs Old Dominion,George Mason -15.5,-112,2,81,"George Mason at -2400 ML with 96% tickets and 86% money. Spread moved from -16.5 to -15.5 getting better number. Only 45% on George Mason spread but 39% money suggests public fading equals contrarian value. Historical shows George Mason wins big at home.",84-65,1,0,0,0,0,0,-2400,974,N/A,144.5,-105,-105,-15.5,-112,15.5,-108,2025-12-13T15:51:54.000Z
7,265314,2025-12-13T17:00:00.000Z,Florida St vs UMASS,Florida St -10.5,-110,2,80,"Florida St at -747 ML with 97% tickets and 95% money - dominant public backing showing heavy favorite. Only 47% on Florida St spread despite heavy ML action suggests value at -10.5. Florida St needs bounce-back after recent struggles with home court advantage key.",88-75,1,0,0,0,0,0,-747,524,N/A,163.5,-105,-110,-10.5,-110,10.5,-110,2025-12-13T15:51:54.000Z
8,264576,2025-12-13T17:00:00.000Z,Stony Brook vs C. Michigan,Under 152.5,-125,1,78,"71% tickets and 70% money on over BUT line moved from 146.5 to 152.5 - massive 6-point move suggests reverse sharp action. Books baiting over bettors with inflated total. Stony Brook at -331 ML should control tempo defensively in blowout creating lower-scoring game.",82-67,0,0,0,0,0,1,-331,259,N/A,152.5,-125,-125,-6.5,-110,6.5,-110,2025-12-13T15:51:54.000Z
9,264573,2025-12-13T17:00:00.000Z,Wichita State vs DePaul,Under 144.5,-115,1,76,"63% tickets and 63% money on under with line moving from 141.5 to 144.5 - sharp under action pushing total higher creating value. Wichita State's defensive identity in home games creates lower-scoring environment despite spread coverage expectation.",78-67,0,0,0,0,0,1,-291,232,N/A,144.5,-105,-115,-7.5,-105,7.5,-115,2025-12-13T15:51:54.000Z
10,264577,2025-12-13T17:00:00.000Z,St. John's vs Iona,Under 161.5,-110,1,74,"78% tickets and 79% money on under - heavy defensive expectation from public and sharp bettors. St. John's at -20000 ML will control pace and grind defensively in blowout. Line steady at 161.5 despite under action confirms sharp agreement on defensive game plan.",95-64,0,0,0,0,0,1,-20000,3500,N/A,161.5,-110,-110,-27.5,-110,27.5,-111,2025-12-13T15:51:54.000Z
1,265293,2025-12-13T22:30:00.000Z,NC State vs Kansas,Over 148.5,-110,3,91,"Teams average 163.4 points combined, 15.9 more than 147.5 total. NC State scores 112.7 pts/100 poss (8th nationally) vs Kansas 99.1 pts/100 poss. NC State averages 88.8 PPG on 50.2% shooting including 40.0% from 3PT (15th nationally). Both efficient offenses push pace creating high-scoring environment.",79-75,0,0,0,0,1,0,-142,120,N/A,148.5,-110,-110,-1.5,-110,1.5,-110,2025-12-13T21:51:02.000Z
2,266656,2025-12-13T21:30:00.000Z,Auburn vs Chattanooga,Auburn -19.5,-110,3,90,"Auburn at -5692 ML with 96% tickets and 85% money - extreme mismatch showing dominant favorite. Spread moved from -20.5 to -19.5 getting better number. 52% on Auburn spread with 56% money suggests sharp backing. SEC powerhouse should dominate at home in blowout fashion.",92-68,1,0,0,0,0,0,-5692,1600,N/A,151.0,-110,-110,-19.5,-110,19.5,-111,2025-12-13T21:51:02.000Z
3,265293,2025-12-13T22:30:00.000Z,NC State vs Kansas,Kansas +1.5,-110,3,88,"Kansas ranks 6th nationally in strength of schedule preparing them for road games. Kansas 2-7 ATS as underdog but still one of most talented teams in country. Kansas 6th nationally in 3PT defense (24.9%) can slow NC State's 40% 3PT shooting. Road dog value with elite defense and Darryn Peterson back.",75-79,0,0,1,0,0,0,-142,120,N/A,148.5,-110,-110,-1.5,-110,1.5,-110,2025-12-13T21:51:02.000Z
4,266658,2025-12-13T23:00:00.000Z,N. Iowa vs Oakland,N. Iowa -8.5,-110,2,85,"N. Iowa at -401 ML with 97% tickets and 91% money - overwhelming support showing dominant favorite. Spread moved from -7.5 to -8.5 pushed by sharp action. Historical pattern shows N. Iowa performs well as home favorite (see 11/14 win at -9.5). Strong home favorite profile.",82-71,1,0,0,0,0,0,-401,320,N/A,148.5,-105,-110,-8.5,-110,8.5,-110,2025-12-13T21:51:02.000Z
5,265305,2025-12-13T23:00:00.000Z,Washington vs Southern Utah,Under 153.5,-111,2,83,"Washington at -10000 ML equals absolute blowout expected. 61% on over BUT line moved from 150.5 to 153.5 despite over action - books baiting over bettors with inflated total. 39% on under with 38% money but reverse movement suggests sharp under. Washington controls pace defensively in mismatch.",88-61,0,0,0,0,0,1,-10000,4000,N/A,153.5,-112,-111,-25.5,-110,25.5,-110,2025-12-13T21:51:02.000Z
6,265306,2025-12-13T22:00:00.000Z,Utah State vs Illinois St,Utah State -8.5,-110,2,81,"Utah State at -410 ML with 97% tickets and 98% money - massive favorite backing showing market confidence. Only 26% on Utah State spread but 20% money suggests public fading equals contrarian value opportunity. Home favorite should control wire-to-wire in comfortable win.",78-67,1,0,0,0,0,0,-410,320,N/A,148.5,-105,-105,-8.5,-110,8.5,-110,2025-12-13T21:51:02.000Z
7,264575,2025-12-13T22:00:00.000Z,Oregon St vs Montana St,Over 140.5,-110,2,80,"61% tickets and 61% money on over with line holding steady at 140.5 showing market consensus. Oregon St at -147 ML with 92% tickets and 89% money suggests competitive game with scoring potential. Both teams average combined 140+ PPG - total set too low for pace matchup.",75-68,0,0,0,0,1,0,-147,123,N/A,140.5,-110,-110,-1.5,-110,1.5,-110,2025-12-13T21:51:02.000Z
8,265313,2025-12-13T23:00:00.000Z,Richmond vs S. Illinois,Richmond -4.5,-115,1,78,"Richmond at -205 ML with 97% tickets and 99% money - extreme public backing showing overwhelming support. 76% on Richmond spread with 83% money equals heavy sharp agreement on home favorite. Line held steady at -4.5 confirming market consensus on Richmond dominance.",80-74,1,0,0,0,0,0,-205,170,N/A,153.5,-115,-110,-4.5,-115,4.5,-105,2025-12-13T21:51:02.000Z
9,265288,2025-12-13T23:00:00.000Z,San Diego vs N. Arizona,San Diego -4.5,-112,1,76,"San Diego at -207 ML with 94% tickets and 96% money showing dominant backing. 87% on San Diego spread with 85% money - extremely lopsided sharp action indicating strong conviction. Line moved from -3.5 to -4.5 as sharps pushed number higher showing confidence in home blowout.",79-72,1,0,0,0,0,0,-207,172,N/A,149.5,-115,-105,-4.5,-112,4.5,-108,2025-12-13T21:51:02.000Z
10,265296,2025-12-13T22:00:00.000Z,California vs NW State,Under 145.5,-110,1,74,"California at -4500 ML equals extreme mismatch expected. 60% tickets on under with 61% money showing public defensive expectation. California should control tempo defensively in blowout. Line steady at 145.5 despite even action suggests sharp agreement on defensive game plan.",87-54,0,0,0,0,0,1,-4500,1600,N/A,145.5,-110,-110,-20.0,-109,20.0,-111,2025-12-13T21:51:02.000Z
