rank,game_id,start_time,match,pick,odds,units,confidence_pct,reason,predicted_score,bet_home_spread,bet_home_ml,bet_away_spread,bet_away_ml,bet_over,bet_under,home_money_line,away_money_line,tie_money_line,total_score,over_odds,under_odds,home_spread,home_spread_odds,away_spread,away_spread_odds,timestamp
10,261835,2025-11-23T18:00:00.000Z,76ers vs Heat,76ers -1.5,-105,1,71,76ers bounce-back; Heat shaky as road underdogs recently.,113-110,1,0,0,0,0,0,-115,-105,,241.5,-105,-110,-1.5,-105,1.5,-115,2025-11-23T17:57:00.000Z
1,261844,2025-11-25T00:00:00.000Z,Pacers vs Pistons,Pistons -9.5,-110,3,90,Pistons clearly stronger and laying single digits; dataset shows Pacers +9.5 / Pistons -9.5 with stable closing odds.,112-124,0,0,1,0,0,0,327,-452,,236.5,-108,-110,9.5,-110,-9.5,-110,2025-11-24T15:23:00.000Z
2,261848,2025-11-25T01:00:00.000Z,Bucks vs Trail Blazers,Bucks -1.5,-105,2,88,Short home favorite at -1.5/-105 after earlier higher spreads; Bucks’ roster and metrics justify modest lay.,118-112,1,0,0,0,0,0,-115,-105,,230.5,-110,-110,-1.5,-105,1.5,-115,2025-11-24T15:23:00.000Z
3,261846,2025-11-25T00:30:00.000Z,Heat vs Mavericks,Heat -7.5,-112,2,86,Home Heat -7.5 with small favorite tax; splits and form vs Dallas support laying more than two possessions.,121-111,1,0,0,0,0,0,-297,235,,240.5,-114,-109,-7.5,-112,7.5,-108,2025-11-24T15:23:00.000Z
4,261847,2025-11-25T01:00:00.000Z,Pelicans vs Bulls,Bulls -5.5,-110,2,84,Chicago road chalk at -5.5; offensive ceiling and Pelicans’ inconsistency create late-cover path.,114-121,0,0,1,0,0,0,180,-219,,244.0,-110,-110,5.5,-115,-5.5,-110,2025-11-24T15:23:00.000Z
5,261850,2025-11-25T02:30:00.000Z,Suns vs Rockets,Rockets -6.5,-110,2,82,Rockets -6.5 road favorites with clear efficiency edge; exact closing spread and odds acceptable.,112-121,0,0,1,0,0,0,190,-225,,224.5,-105,-115,6.5,-110,-6.5,-110,2025-11-24T15:23:00.000Z
6,261845,2025-11-25T00:30:00.000Z,Nets vs Knicks,Knicks -12.5,-110,1,79,Knicks big road favorites at -12.5; repeated success vs weaker teams supports double-digit margin.,104-121,0,0,1,0,0,0,545,-874,,228.5,-115,-110,12.5,-110,-12.5,-110,2025-11-24T15:23:00.000Z
7,261843,2025-11-25T00:00:00.000Z,Raptors vs Cavaliers,Cavaliers +1.5,-115,1,77,"Market flipped to slight Toronto home favorite (Raptors -1.5, Cavs +1.5); backing stronger Cavs with points.",113-116,0,0,1,0,0,0,-115,-105,,232.0,-110,-110,-1.5,-105,1.5,-115,2025-11-24T15:23:00.000Z
8,261849,2025-11-25T01:00:00.000Z,Grizzlies vs Nuggets,Nuggets -7.5,-115,1,76,Denver -7.5 road favorite at slight juice; class edge vs Memphis and stable closing line.,109-119,0,0,1,0,0,0,270,-340,,234.5,-115,-110,7.5,-105,-7.5,-115,2025-11-24T15:23:00.000Z
9,261852,2025-11-25T03:00:00.000Z,Warriors vs Jazz,Warriors -13.5,-115,1,74,Warriors large home favorites (-13.5/-115); blowout potential vs overmatched Jazz.,126-108,1,0,0,0,0,0,-950,572,,239.5,-105,-112,-13.5,-115,13.5,-105,2025-11-24T15:23:00.000Z
10,261851,2025-11-25T03:00:00.000Z,Kings vs Timberwolves,Timberwolves -9.5,-115,1,72,Timberwolves -9.5 road favorites; superior defense and recent dominance vs weaker offenses justify small-unit lay.,111-122,0,0,1,0,0,0,330,-397,,236.5,-115,-109,9.5,-105,-9.5,-115,2025-11-24T15:23:00.000Z
1,261600,2025-11-27T00:30:00.000Z,Raptors vs Pacers,Raptors -9.5,-110,3,90,Raptors are strong home favorites at -9.5 with solid win and cover trends facing clearly priced underdog Pacers; spread and odds from closing _last fields.,123-110,1,0,0,0,0,0,-410,320,,235.5,-110,-110,-9.5,-110,9.5,-110,2025-11-25T15:49:00.000Z
2,261593,2025-11-27T00:30:00.000Z,Heat vs Bucks,Heat -6.5,-110,2,88,"Heat -6.5 as home favorites with good ATS metrics, facing a shaky Bucks road dog profile; exact closing spread and odds.",120-111,1,0,0,0,0,0,-255,205,,233.5,-110,-110,-6.5,-110,6.5,-110,2025-11-25T15:49:00.000Z
3,261604,2025-11-27T03:00:00.000Z,Kings vs Suns,Suns -3.5,-110,2,86,Suns -3.5 road favorites reflect rating edge over Kings; mid-range spread that matches successful historical bands.,114-120,0,0,1,0,0,0,137,-163,,234.5,-110,-110,3.5,-110,-3.5,-110,2025-11-25T15:49:00.000Z
4,261603,2025-11-27T03:00:00.000Z,Trail Blazers vs Spurs,Trail Blazers -2.5,-116,2,84,"Portland -2.5 at home in short-favorite range that has worked well, versus a Spurs team with weak overall profile.",119-114,1,0,0,0,0,0,-145,122,,238.5,-105,-110,-2.5,-116,2.5,-105,2025-11-25T15:49:00.000Z
5,261602,2025-11-27T01:00:00.000Z,Pelicans vs Grizzlies,Pelicans -2.5,-110,2,82,Pelicans -2.5 home favorites versus a struggling Memphis; competitive spread range with clear class edge.,118-112,1,0,0,0,0,0,114,-133,,233.5,-110,-110,-2.5,-110,2.5,-110,2025-11-25T15:49:00.000Z
7,261588,2025-11-26T00:00:00.000Z,Wizards vs Hawks,Hawks -10.5,-115,1,77,Hawks -10.5 road favorites vs one of the weakest teams; Washington’s poor metrics justify a small-unit lay at current price.,109-122,0,0,1,0,0,0,410,-574,,239.5,-105,-115,10.5,-105,-10.5,-115,2025-11-25T15:49:00.000Z
8,261592,2025-11-27T00:00:00.000Z,Hornets vs Knicks,Knicks -7.5,-105,1,75,Knicks -7.5 road favorites with excellent ATS record in strong-favorite roles against lagging Hornets; reduced juice improves value.,112-121,0,0,1,0,0,0,235,-298,,236.5,-112,-111,7.5,-115,-7.5,-105,2025-11-25T15:49:00.000Z
9,261590,2025-11-26T04:00:00.000Z,Lakers vs Clippers,Lakers -6.5,-115,1,73,Lakers -6.5 home favorites; strong home-favorite ATS profile and listed moneyline support this spread.,118-110,1,0,0,0,0,0,-264,220,,229.5,-110,-110,-6.5,-115,6.5,-105,2025-11-25T15:49:00.000Z
10,261605,2025-11-27T03:00:00.000Z,Warriors vs Rockets,Rockets +1.5,-120,1,72,"Warriors -1.5 / Rockets +1.5; Houston has been one of the stronger teams against the number, so taking points with the away side is reasonable.",112-114,0,0,1,0,0,0,-110,-110,,224.5,-115,-105,1.5,-100,-1.5,-120,2025-11-25T15:49:00.000Z
1,261606,2025-11-29T00:30:00.000Z,Knicks vs Bucks,Knicks -8.5,-110,3,90,Elite home team and strong ATS performer laying -8.5 vs a middling Milwaukee side; spread and odds from closing _last.,121-108,1,0,0,0,0,0,-322,270,,231.0,-110,-110,-8.5,-110,8.5,-110,2025-11-28T11:33:00.000Z
2,261607,2025-11-29T00:30:00.000Z,Pacers vs Wizards,Pacers -6.5,-115,2,88,Indiana -6.5 at home vs one of the league’s worst ATS teams; Washington near ATS bottom makes this a solid fade.,120-109,1,0,0,0,0,0,-276,225,,239.5,-115,-110,-6.5,-115,6.5,-105,2025-11-28T11:33:00.000Z
3,261608,2025-11-29T00:30:00.000Z,Pistons vs Magic,Pistons -3.5,-105,2,86,Detroit has been one of the top ATS teams; -3.5 at home is modest against inconsistent Orlando.,118-112,1,0,0,0,0,0,-155,130,,231.5,-115,-105,-3.5,-105,3.5,-115,2025-11-28T11:33:00.000Z
4,261613,2025-11-29T02:30:00.000Z,Nuggets vs Spurs,Nuggets -7.5,-110,2,84,Denver’s strong MOV and ATS record support laying -7.5 at home vs an average Spurs ATS profile.,124-112,1,0,0,0,0,0,-322,260,,238.5,-115,-110,-7.5,-110,7.5,-110,2025-11-28T11:33:00.000Z
5,261616,2025-11-29T03:00:00.000Z,Lakers vs Mavericks,Lakers -9.5,-110,2,82,"Lakers are near-elite in both home results and ATS; Dallas has struggled in many roles, making -9.5 reasonable.",122-110,1,0,0,0,0,0,-410,322,,231.5,-110,-110,-9.5,-110,9.5,-110,2025-11-28T11:33:00.000Z
6,261609,2025-11-29T00:30:00.000Z,Hornets vs Bulls,Bulls -3.5,-105,1,79,Chicago as short road favorite vs below-average Hornets; line offers modest edge despite Bulls’ volatility.,113-119,0,0,1,0,0,0,124,-148,,248.5,-111,-110,3.5,-115,-3.5,-105,2025-11-28T11:33:00.000Z
7,261610,2025-11-29T00:30:00.000Z,Hawks vs Cavaliers,Cavaliers -6.5,-110,1,77,Cavs’ talent and offensive metrics outweigh their early ATS issues; -6.5 vs sub-50% ATS Hawks is playable small.,108-116,0,0,1,0,0,0,195,-238,,236.5,-115,-110,6.5,-110,-6.5,-110,2025-11-28T11:33:00.000Z
8,261611,2025-11-29T00:30:00.000Z,Nets vs 76ers,76ers -7.5,-108,1,76,Philadelphia’s modestly profitable ATS record fits a -7.5 road favorite role against a .500 Nets ATS side.,107-116,0,0,1,0,0,0,225,-285,,222.5,-110,-110,7.5,-112,-7.5,-108,2025-11-28T11:33:00.000Z
9,261612,2025-11-29T02:30:00.000Z,Thunder vs Suns,Thunder -14.5,-115,1,74,"Thunder have been dominant at home with huge MOV; still, -14.5 is large so exposure is limited.",127-110,1,0,0,0,0,0,-1100,650,,224.5,-105,-114,-14.5,-115,14.5,-105,2025-11-28T11:33:00.000Z
10,261615,2025-11-29T03:00:00.000Z,Clippers vs Grizzlies,Clippers -6.5,-110,1,72,Number-driven play: -6.5 home chalk in a winnable matchup; Clippers’ poor ATS history keeps this to 1 unit.,118-108,1,0,0,0,0,0,-250,205,,224.5,-105,-110,-6.5,-110,6.5,-110,2025-11-28T11:33:00.000Z
1,261871,2025-12-02T00:00:00.000Z,Pistons vs Hawks,Pistons -9.5,-115,3,90,Detroit is one of the league’s top ATS teams and has covered repeatedly as a home favorite; laying -9.5 vs a middling Atlanta ATS profile fits what has worked historically.,124-110,1,0,0,0,0,0,-425,330,,233.0,-110,-110,-9.5,-115,9.5,-105,2025-12-01T22:19:00.000Z
2,261876,2025-12-02T02:00:00.000Z,Nuggets vs Mavericks,Nuggets -11.5,-105,3,90,"Denver is elite both straight up and ATS as a favorite, while Dallas has been poor ATS; -11.5 at home is big but aligned with Denver’s strong margin profile.",128-112,1,0,0,0,0,0,-524,390,,234.5,-115,-110,-11.5,-105,11.5,-115,2025-12-01T22:19:00.000Z
3,261877,2025-12-02T03:00:00.000Z,Lakers vs Suns,Lakers -4.5,-115,2,88,"Lakers are top-tier ATS and as favorites, and laying only -4.5 at home is modest compared with their usual numbers; historical results show this type of moderate home chalk has been profitable.",121-114,1,0,0,0,0,0,-198,169,,235.5,-105,-110,-4.5,-115,4.5,-105,2025-12-01T22:19:00.000Z
4,261873,2025-12-02T00:30:00.000Z,Magic vs Bulls,Magic -9.5,-105,2,86,"Orlando has been quietly profitable ATS with a solid margin, while Chicago is below average; -9.5 at home fits the successful pattern of backing quality home favorites.",120-108,1,0,0,0,0,0,-370,292,,239.5,-110,-110,-9.5,-105,9.5,-115,2025-12-01T22:19:00.000Z
5,261874,2025-12-02T00:30:00.000Z,Heat vs Clippers,Heat -6.5,-110,2,84,"Miami has a positive ATS record and solid margins, while the Clippers sit near the bottom ATS; laying -6.5 at home against a repeatedly overvalued team mirrors prior winning spots.",117-106,1,0,0,0,0,0,-258,210,,236.5,-108,-110,-6.5,-110,6.5,-110,2025-12-01T22:19:00.000Z
6,261875,2025-12-02T02:00:00.000Z,Jazz vs Rockets,Rockets -11.5,-115,1,79,"Houston has been one of the very best ATS teams with huge average margins; even as a big road favorite, -11.5 against a sub-.500 Utah ATS profile is viable but requires smaller sizing.",106-121,0,0,1,0,0,0,472,-650,,234.5,-108,-110,11.5,-105,-11.5,-115,2025-12-01T22:19:00.000Z
7,261870,2025-12-02T00:00:00.000Z,Wizards vs Bucks,Bucks -10.5,-105,1,78,"Washington has one of the worst ATS records in the league, while Milwaukee is closer to average; fading the Wizards as sizable dogs has been profitable, so -10.5 with the Bucks is reasonable.",104-118,0,0,1,0,0,0,330,-425,,231.5,-110,-110,10.5,-115,-10.5,-105,2025-12-01T22:19:00.000Z
9,261869,2025-12-02T00:00:00.000Z,Pacers vs Cavaliers,Pacers +4.5,-110,1,75,"Cleveland has been one of the worst ATS teams, and Indiana has been slightly profitable; taking +4.5 at home fades a poor favorite profile consistent with past edges.",118-116,1,0,0,0,0,0,160,-191,,231.5,-110,-110,4.5,-110,-4.5,-110,2025-12-01T22:19:00.000Z
10,261875,2025-12-02T02:00:00.000Z,Jazz vs Rockets,Under 234.5,-110,1,74,"League-wide totals trends are modestly balanced, and large numbers like 234.5 in games with a double-digit favorite often tilt under when the dog struggles to score, which has been a past angle.",116-110,0,0,0,0,0,1,472,-650,,234.5,-108,-110,11.5,-105,-11.5,-115,2025-12-01T22:19:00.000Z
1,261882,2025-12-03T01:00:00.000Z,Pelicans vs Timberwolves,Timberwolves -12.5,-110,3,90,"Timberwolves are one of the most talented teams and have crushed weaker opponents; your history shows success backing strong favorites in this range, and -12.5 matches away_spread_last exactly.",107-122,0,0,1,0,0,0,472,-662,,231.5,-110,-110,12.5,-110,-12.5,-110,2025-12-02T23:42:00.000Z
2,261883,2025-12-03T04:00:00.000Z,Warriors vs Thunder,Thunder -11.5,-110,3,90,Thunder project as a top title contender with elite metrics and have covered big numbers in spots like this; -11.5 as the exact away_spread_last fits prior profitable big-favorite patterns.,110-123,0,0,1,0,0,0,432,-587,,223.5,-110,-110,11.5,-110,-11.5,-110,2025-12-02T23:42:00.000Z
3,261879,2025-12-03T00:30:00.000Z,Raptors vs Trail Blazers,Raptors -4.5,-115,2,88,Toronto is mid-pack ATS while Portland is heavily over toward high-scoring but mediocre ATS; laying only -4.5 at home is modest and matches home_spread_last and odds.,118-110,1,0,0,0,0,0,-199,166,,230.5,-112,-108,-4.5,-115,4.5,-105,2025-12-02T23:42:00.000Z
4,261878,2025-12-03T00:00:00.000Z,76ers vs Wizards,76ers -13.5,-105,2,86,"Washington is bottom-tier ATS and regularly blown out, while Philadelphia is above 50% ATS; -13.5 home_spread_last is big but aligned with their margins.",126-108,1,0,0,0,0,0,-850,555,,235.5,-110,-110,-13.5,-105,13.5,-115,2025-12-02T23:42:00.000Z
5,261881,2025-12-03T01:00:00.000Z,Spurs vs Grizzlies,Spurs -5.5,-108,2,84,San Antonio is slightly profitable ATS while Memphis has struggled; Spurs -5.5 at home is a comfortable single-digit favorite spot from home_spread_last.,118-110,1,0,0,0,0,0,-205,170,,232.0,-110,-110,-5.5,-108,5.5,-112,2025-12-02T23:42:00.000Z
6,261880,2025-12-03T01:00:00.000Z,Celtics vs Knicks,Under 230.5,-108,1,79,"Boston and New York both sit around league average in OU results, and 230.5 is a healthy total; your log has done well in similar marquee games taking slightly inflated numbers under.",114-112,0,0,0,0,0,1,-108,-112,,230.5,-112,-110,1.0,-114,-1.0,-106,2025-12-02T23:42:00.000Z
7,261880,2025-12-03T01:00:00.000Z,Celtics vs Knicks,Knicks +1.0,-106,1,78,"Knicks have been one of the stronger ATS teams, and catching +1.0 as away_spread_last is effectively a short dog in a coin-flip matchup.",111-113,0,0,1,0,0,0,-108,-112,,230.5,-112,-110,1.0,-114,-1.0,-106,2025-12-02T23:42:00.000Z
8,261879,2025-12-03T00:30:00.000Z,Raptors vs Trail Blazers,Under 230.5,-112,1,76,Portland has trended over but 230.5 is high for a game with a clear favorite; large totals with a strong home side often lean under when the dog’s scoring dips.,119-106,0,0,0,0,0,1,-199,166,,230.5,-112,-108,-4.5,-115,4.5,-105,2025-12-02T23:42:00.000Z
9,261881,2025-12-03T01:00:00.000Z,Spurs vs Grizzlies,Under 232.0,-110,1,75,"League-wide, not all high-230s reach the number, and both teams are closer to average in pace; 232.0 from total_score_last is enough to justify a small under position.",116-110,0,0,0,0,0,1,-205,170,,232.0,-110,-110,-5.5,-108,5.5,-112,2025-12-02T23:42:00.000Z
10,261878,2025-12-03T00:00:00.000Z,76ers vs Wizards,Over 235.5,-110,1,74,"Washington is one of the league’s best over teams, and 235.5 aligns with their high-scoring profile; if the 76ers’ offense rolls, both sides can push this past the total.",128-112,0,0,0,0,1,0,-850,555,,235.5,-110,-110,-13.5,-105,13.5,-115,2025-12-02T23:42:00.000Z
1,261915,2025-12-07T01:00:00.000Z,Timberwolves vs Clippers,Timberwolves -9.5,-108,3,91,"Timberwolves are priced as a strong home favorite (home_spread_last -9.5), and your log shows repeated success backing elite teams laying roughly 8–15 points, especially when they have been covering similar numbers.",124-110,1,0,0,0,0,0,-375,305,,227.5,-115,-109,-9.5,-108,9.5,-114,2025-12-06T22:19:00.000Z
2,261913,2025-12-07T00:30:00.000Z,Pistons vs Bucks,Pistons -12.5,-110,3,90,"Detroit is a double-digit home favorite (home_spread_last -12.5) and you’ve historically profited in spots backing big home chalk against weaker opponents, despite a few outlier losses.",121-106,1,0,0,0,0,0,-675,490,,223.5,-115,-108,-12.5,-110,12.5,-111,2025-12-06T22:19:00.000Z
3,261912,2025-12-07T00:30:00.000Z,Cavaliers vs Warriors,Cavaliers -9.5,-105,3,90,Cleveland is a solid home favorite (home_spread_last -9.5) and prior picks backing them as sizeable favorites have generally produced positive margins even when a few large numbers have missed.,118-105,1,0,0,0,0,0,-360,295,,229.5,-110,-110,-9.5,-105,9.5,-115,2025-12-06T22:19:00.000Z
4,261914,2025-12-07T01:00:00.000Z,Heat vs Kings,Heat -8.5,-115,2,86,"Miami is again a strong home favorite (home_spread_last -8.5), and your record backing mid-to-high single-digit home chalk like the Heat has been one of the most consistent profit areas.",122-111,1,0,0,0,0,0,-382,310,,241.5,-115,-110,-8.5,-115,8.5,-105,2025-12-06T22:19:00.000Z
5,282886,2025-12-09T23:00:00.000Z,Magic vs Heat,Magic -5.5,-114,2,84,Orlando is a moderate home favorite (home_spread_last -5.5) and has projected as an upper-tier team; your sheet shows profitable results backing similar mid-range home spreads.,120-113,1,0,0,0,0,0,-217,183,,239.5,-110,-110,-5.5,-114,5.5,-109,2025-12-06T22:19:00.000Z
6,282887,2025-12-10T01:30:00.000Z,Raptors vs Knicks,Raptors -2.5,-110,2,82,"Toronto is a short home favorite (home_spread_last -2.5), a profile that has historically fit your best ROI zone versus laying huge double-digit spreads.",116-112,1,0,0,0,0,0,124,-148,,231.5,-110,-110,-2.5,-110,2.5,-110,2025-12-06T22:19:00.000Z
7,261916,2025-12-07T01:30:00.000Z,Mavericks vs Rockets,Rockets -7.5,-110,1,79,Houston is the road favorite (away_spread_last -7.5) and has been a team you’ve ridden profitably as a favorite; the number stays under double digits while their money line is still strong.,112-121,0,0,1,0,0,0,237,-290,,223.5,-110,-110,7.5,-110,-7.5,-110,2025-12-06T22:19:00.000Z
8,261911,2025-12-07T00:00:00.000Z,Wizards vs Hawks,Hawks -9.5,-110,1,78,"Atlanta is a sizeable road favorite (away_spread_last -9.5); although big road chalk can be volatile, your history backing strong teams against Washington-type opponents has generally outperformed taking these large underdogs.",114-126,0,0,1,0,0,0,330,-410,,237.5,-109,-110,9.5,-110,-9.5,-110,2025-12-06T22:19:00.000Z
9,282886,2025-12-09T23:00:00.000Z,Magic vs Heat,Under 239.5,-110,1,75,"The total is high (total_score_last 239.5), and your log shows recurring success playing unders in the high-230s to mid-240s when quality defenses are involved, even with some recent variance.",118-113,0,0,0,0,0,1,-217,183,,239.5,-110,-110,-5.5,-114,5.5,-109,2025-12-06T22:19:00.000Z
10,261914,2025-12-07T01:00:00.000Z,Heat vs Kings,Under 241.5,-110,1,74,241.5 (total_score_last) is near the upper band of typical NBA scoring; historical results show your model often finding value on unders at these elevated numbers.,123-112,0,0,0,0,0,1,-382,310,,241.5,-115,-110,-8.5,-115,8.5,-105,2025-12-06T22:19:00.000Z
1,261925,2025-12-09T00:30:00.000Z,Timberwolves vs Suns,Timberwolves -9.5,-112,3,92,Minnesota is a clear home favorite (home_spread_last -9.5) and your log shows repeated success backing them as sizable favorites in this range despite some recent variance.,121-108,1,0,0,0,0,0,-432,320,,225.5,-110,-110,-9.5,-112,9.5,-108,2025-12-08T23:32:00.000Z
2,261926,2025-12-09T01:00:00.000Z,Pelicans vs Spurs,Spurs -9.5,-102,3,90,"San Antonio is the stronger team ATS this season and is favored on the road here (away_spread_last -9.5), fitting your historically profitable pattern of riding high-performing ATS sides as clear favorites.",114-125,0,0,1,0,0,0,320,-432,,238.5,-105,-110,9.5,-118,-9.5,-102,2025-12-08T23:32:00.000Z
3,261924,2025-12-09T00:00:00.000Z,Pacers vs Kings,Pacers -3.5,-115,3,90,"Indiana is a modest home favorite (home_spread_last -3.5) against a Sacramento team that has one of the worst ATS records, a profile where your past picks have done well.",121-114,1,0,0,0,0,0,-163,136,,231.5,-110,-110,-3.5,-115,3.5,-105,2025-12-08T23:32:00.000Z
4,261926,2025-12-09T01:00:00.000Z,Pelicans vs Spurs,Over 238.5,-105,2,84,"Total_score_last is 238.5 and both teams rank near the top in pace and offensive opportunities, making high-230s overs a recurring profitable zone in your history.",122-118,0,0,0,0,1,0,320,-432,,238.5,-105,-110,9.5,-118,-9.5,-102,2025-12-08T23:32:00.000Z
5,261924,2025-12-09T00:00:00.000Z,Pacers vs Kings,Over 231.5,-110,2,82,The posted total (231.5) is slightly below the initial 233.5 and both teams skew to higher-scoring games; your sheet often benefits from taking overs when numbers tick down off an opener.,122-116,0,0,0,0,1,0,-163,136,,231.5,-110,-110,-3.5,-115,3.5,-105,2025-12-08T23:32:00.000Z
6,261925,2025-12-09T00:30:00.000Z,Timberwolves vs Suns,Under 225.5,-110,2,81,"225.5 is a mid-range total, and your log shows decent performance with unders when a strong favorite like Minnesota can control pace and limit the opponent’s scoring.",116-107,0,0,0,0,0,1,-432,320,,225.5,-110,-110,-9.5,-112,9.5,-108,2025-12-08T23:32:00.000Z
7,261924,2025-12-09T00:00:00.000Z,Pacers vs Kings,Kings +3.5,-105,1,78,"While Sacramento has struggled ATS, taking +3.5 with a capable offense in a high-total game adds some cushion in a matchup that could play tighter than the spread suggests.",118-116,0,0,1,0,0,0,-163,136,,231.5,-110,-110,-3.5,-115,3.5,-105,2025-12-08T23:32:00.000Z
8,261925,2025-12-09T00:30:00.000Z,Timberwolves vs Suns,Suns +9.5,-108,1,76,"Phoenix is one of the league’s better ATS teams catching a full +9.5 (away_spread_last), which historically has created value spots for you when strong teams are sizeable underdogs.",118-112,0,0,1,0,0,0,-432,320,,225.5,-110,-110,-9.5,-112,9.5,-108,2025-12-08T23:32:00.000Z
9,261926,2025-12-09T01:00:00.000Z,Pelicans vs Spurs,Pelicans +9.5,-118,1,75,"New Orleans has a decent ATS profile and getting +9.5 at home offers a large cushion, fitting your occasional success grabbing big home dogs in games with elevated totals.",119-126,1,0,0,0,0,0,320,-432,,238.5,-105,-110,9.5,-118,-9.5,-102,2025-12-08T23:32:00.000Z
10,261924,2025-12-09T00:00:00.000Z,Pacers vs Kings,Under 231.5,-110,1,74,"Taking a small under position at the same total (231.5) hedges the over exposure in a volatile, high-total matchup while still aligning with your frequent plays in the 230–235 band.",118-110,0,0,0,0,0,1,-163,136,,231.5,-110,-110,-3.5,-115,3.5,-105,2025-12-08T23:32:00.000Z
1,282888,2025-12-11T00:30:00.000Z,Thunder vs Suns,Thunder -15.5,-108,3,91,"Thunder are overwhelming home favorites (home_spread_last -15.5, home_money_line_last -1050), and your history shows more sustainable ROI laying big numbers with elite teams than paying extreme ML prices.",122-104,1,0,0,0,0,0,-1050,750,,222.5,-110,-110,-15.5,-108,15.5,-112,2025-12-10T23:44:00.000Z
2,282888,2025-12-11T00:30:00.000Z,Thunder vs Suns,Under 222.5,-110,2,82,The total (total_score_last 222.5) sits below the typical high-scoring range and your log has performed well taking unders in games where a strong favorite can limit the opponent’s scoring and shorten garbage time.,122-104,0,0,0,0,0,1,-1050,750,,222.5,-110,-110,-15.5,-108,15.5,-112,2025-12-10T23:44:00.000Z
1,282890,2025-12-12T01:00:00.000Z,Rockets vs Clippers,Rockets -8.5,-115,3,91,"Houston is a solid home favorite (home_spread_last -8.5, home_money_line_last -400), and your log has been strongest when backing home teams laying around 7–10 points rather than taking road dogs in this range.",119-108,1,0,0,0,0,0,-400,300,N/A,221.5,-112,-110,-8.5,-115,8.5,-105,2025-12-12T00:56:00.000Z
2,282891,2025-12-12T01:00:00.000Z,Pelicans vs Trail Blazers,Trail Blazers -3.5,-118,3,90,"Portland is the favorite here (away_spread_last -3.5) against a Pelicans side that has been inconsistent ATS, and your sheet shows better returns siding with the Blazers as short favorites than with New Orleans in coin-flip games.",111-116,0,0,1,0,0,0,143,-170,N/A,241.5,-114,-108,3.5,-102,-3.5,-118,2025-12-12T00:56:00.000Z
3,282892,2025-12-12T01:00:00.000Z,Bucks vs Celtics,Celtics -9.5,-110,3,90,"Boston is an elite team this season and a clear road favorite (away_spread_last -9.5); your past wins backing the Celtics and other top contenders in the 8–12 point range have outpaced results taking large underdogs like Milwaukee here.",108-121,0,0,1,0,0,0,320,-410,N/A,223.5,-105,-115,9.5,-110,-9.5,-110,2025-12-12T00:56:00.000Z
4,282890,2025-12-12T01:00:00.000Z,Rockets vs Clippers,Over 221.5,-112,2,84,"The total (total_score_last 221.5) is modest for two capable offenses, and your history shows reasonable success going over in low-220s when a clear favorite can drive tempo and scoring.",119-108,0,0,0,0,1,0,-400,300,N/A,221.5,-112,-110,-8.5,-115,8.5,-105,2025-12-12T00:56:00.000Z
5,282891,2025-12-12T01:00:00.000Z,Pelicans vs Trail Blazers,Over 241.5,-114,2,83,"New Orleans and Portland both support higher-scoring profiles, and your log has had several wins taking overs in the high-230s to mid-240s when offensive upside is strong.",121-120,0,0,0,0,1,0,143,-170,N/A,241.5,-114,-108,3.5,-102,-3.5,-118,2025-12-12T00:56:00.000Z
6,282892,2025-12-12T01:00:00.000Z,Bucks vs Celtics,Under 223.5,-115,2,82,"With total_score_last 223.5 and Boston a sizable favorite, there is room for a slower second half once they lead; your sheet has done well with unders near this band in games involving strong defenses.",114-109,0,0,0,0,0,1,320,-410,N/A,223.5,-105,-115,9.5,-110,-9.5,-110,2025-12-12T00:56:00.000Z
1,282894,2025-12-13T00:00:00.000Z,Wizards vs Cavaliers,Cavaliers -15.5,-115,3,92,"Cleveland is a heavy road favorite (away_spread_last -15.5, away_money_line_last -1200) facing one of the league’s weakest defenses, and your historical results have generally profited backing strong contenders laying large numbers against bottom teams rather than taking big home underdogs.",129-111,0,0,1,0,0,0,750,-1200,N/A,245.5,-115,-105,15.5,-105,-15.5,-115,2025-12-12T23:48:00.000Z
2,282895,2025-12-13T00:00:00.000Z,Pistons vs Hawks,Pistons -6.5,-115,3,90,"Detroit is a solid home favorite (home_spread_last -6.5, home_money_line_last -270) and projects as an elite team hosting a middling Hawks side, matching past spots where backing home favorites in the 6–8 point range has produced strong returns in your log.",121-111,1,0,0,0,0,0,-270,230,N/A,232.5,-115,-110,-6.5,-115,6.5,-105,2025-12-12T23:48:00.000Z
3,282897,2025-12-13T00:00:00.000Z,76ers vs Pacers,76ers -5.5,-115,3,90,"Philadelphia is favored at home (home_spread_last -5.5, home_money_line_last -230) with a clear talent and defensive edge over Indiana, and your sheet shows better ROI riding quality home favorites than short road underdogs in these mid-spread ranges.",118-109,1,0,0,0,0,0,-230,190,N/A,220.5,-114,-114,-5.5,-115,5.5,-105,2025-12-12T23:48:00.000Z
4,282898,2025-12-13T01:00:00.000Z,Grizzlies vs Jazz,Grizzlies -7.5,-110,2,86,"Memphis is a home favorite by more than two possessions (home_spread_last -7.5, home_money_line_last -252) against a Jazz team that has struggled, fitting prior winning patterns of backing home sides between -7 and -10 versus weaker opponents.",123-112,1,0,0,0,0,0,-252,210,N/A,243.5,-110,-110,-7.5,-110,7.5,-110,2025-12-12T23:48:00.000Z
