rank,game_id,start_time,match,pick,odds,units,confidence_pct,reason,predicted_score,bet_home_spread,bet_home_ml,bet_away_spread,bet_away_ml,bet_over,bet_under,home_money_line,away_money_line,tie_money_line,total_score,over_odds,under_odds,home_spread,home_spread_odds,away_spread,away_spread_odds,timestamp
5,261556,2025-11-01T02:00:00.000Z,Suns vs Jazz,Suns -2.5,-115,2,82,Line moved from PHX -3.5 to -2.5 but 91% of over/under action suggests high-scoring affair favors Suns' offensive system.,123-118,1,0,0,0,0,0,-148,124,,236.5,-115,-110,-2.5,-115,2.5,-105,2025-10-31T18:00:00.000Z
6,261551,2025-10-31T23:00:00.000Z,76ers vs Celtics,Celtics -1.0,-110,2,78,"Massive line movement from BOS -3.5 to -1.0, but 88% of ML money on Celtics. Public scared off by spread movement, value remains.",116-118,0,0,1,0,0,0,-121,105,,234.5,-108,-110,1.0,-110,-1.0,-110,2025-10-31T18:00:00.000Z
7,261558,2025-11-01T02:30:00.000Z,Clippers vs Pelicans,Clippers -10.5,-115,1,75,Pelicans severely depleted. Clippers crushing spread recently. 90% ML money on LAC justified.,125-110,1,0,0,0,0,0,-535,400,,222.5,-115,-105,-10.5,-115,10.5,-105,2025-10-31T18:00:00.000Z
1,261720,2025-11-04T00:30:00.000Z,Knicks vs Wizards,Knicks -12.5,-110,3,94,Wizards winless getting destroyed nightly. Knicks at MSG dominant. Thunder -15.5 crushed Wizards by 19. Public justified - complete mismatch.,126-110,1,0,0,0,0,0,-650,472,,234.5,-114,-110,-12.5,-110,12.5,-110,2025-11-03T20:00:00.000Z
2,261724,2025-11-04T02:00:00.000Z,Nuggets vs Kings,Nuggets -12.5,-115,3,91,Jokic at home elite vs Kings weak interior defense. Recent Nuggets ML -250 won easily. Sharp money evident. Kings 1-6 on road.,125-111,1,0,0,0,0,0,-600,445,,235.5,-112,-110,-12.5,-115,12.5,-105,2025-11-03T20:00:00.000Z
3,261722,2025-11-04T01:00:00.000Z,Rockets vs Mavericks,Mavericks +12.5,-105,3,88,Quality underdog getting double digits. Historical pattern: underdogs +1.5 to +10.5 covered. Mavericks talented enough to keep within 12.,114-116,0,0,1,0,0,0,-672,500,,224.5,-115,-105,-12.5,-115,12.5,-105,2025-11-03T20:00:00.000Z
4,261725,2025-11-04T03:00:00.000Z,Trail Blazers vs Lakers,Lakers +3.5,-115,3,87,Lakers catching points after +1.5 win vs Grizzlies. Public loves Lakers 67% tickets 78% money. Superior talent getting points.,113-116,0,0,0,1,0,0,-149,124,,236.5,-105,-110,-3.5,-105,3.5,-115,2025-11-03T20:00:00.000Z
5,261721,2025-11-04T00:30:00.000Z,Celtics vs Jazz,Celtics -10.5,-115,2,83,Celtics at home vs rebuilding Jazz. Similar to Celtics ML win vs Pelicans. Jazz 1-7 brutal road trip. Talent differential massive.,122-109,1,0,0,0,0,0,-445,360,,233.5,-108,-110,-10.5,-115,10.5,-105,2025-11-03T20:00:00.000Z
6,261719,2025-11-04T00:00:00.000Z,Pacers vs Bucks,Pacers +6.5,-115,2,81,Pacers at home getting points. Recent success with home underdogs. Pacers can score Bucks on road. Sharp fade of 72% public on Bucks.,119-121,1,0,0,0,0,0,187,-225,,235.5,-108,-110,6.5,-115,-6.5,-105,2025-11-03T20:00:00.000Z
7,281783,2025-11-04T03:30:00.000Z,Clippers vs Heat,Heat +8.5,-115,2,78,Heat getting points on road similar to successful underdog pattern. Clippers -8.5 reasonable but Heat competitive. Slight fade value.,117-112,0,0,0,1,0,0,-325,260,,226.5,-105,-115,-8.5,-105,8.5,-115,2025-11-03T20:00:00.000Z
8,261723,2025-11-04T01:00:00.000Z,Grizzlies vs Pistons,Pistons -4.5,-105,2,76,Pistons road favorite only 4.5 points. Grizzlies home struggling. Pistons improving public 76% on them. Small road favorite should control.,114-119,0,0,1,0,0,0,160,-185,,236.5,-105,-110,4.5,-115,-4.5,-105,2025-11-03T20:00:00.000Z
9,261718,2025-11-04T00:00:00.000Z,Nets vs Timberwolves,Over 226.5,-115,2,74,Both teams can score. Nets weak defense on road. Wolves push pace at home. Total low for two offensive teams. Public 82% justified.,115-118,0,0,0,0,1,0,295,-375,,226.5,-115,-108,8.5,-105,-8.5,-115,2025-11-03T20:00:00.000Z
10,261719,2025-11-04T00:00:00.000Z,Pacers vs Bucks,Over 235.5,-108,1,72,Two elite offenses. Pacers fastest pace in NBA. Bucks score in bunches. Both defenses vulnerable. 84% public on over shows sharp consensus.,123-119,0,0,0,0,1,0,187,-225,,235.5,-108,-110,6.5,-115,-6.5,-105,2025-11-03T20:00:00.000Z
1,261722,2025-11-04T01:00:00.000Z,Rockets vs Mavericks,Mavericks +12.5,-115,3,92,Quality underdog pattern: Lakers +1.5 Kings +10.5 Mavericks +8.5 Warriors +2.5 all won. Dallas talented enough to stay within 12. Line moved back to -12.5 from -11.5 showing sharp action on Mavs.,113-115,0,0,1,0,0,0,-700,490,,225.5,-110,-110,-12.5,-105,12.5,-115,2025-11-03T21:30:00.000Z
2,261724,2025-11-04T02:00:00.000Z,Nuggets vs Kings,Nuggets -11.5,-114,3,90,Jokic elite at home. Line moved from -12.5 to -11.5 creating better value. Nuggets ML -250 crushed Timberwolves. Kings weak on road. Sharp support evident.,123-110,1,0,0,0,0,0,-600,440,,236.5,-114,-109,-11.5,-114,11.5,-106,2025-11-03T21:30:00.000Z
3,261725,2025-11-04T03:00:00.000Z,Trail Blazers vs Lakers,Lakers +8.5,-105,3,89,MAJOR LINE MOVEMENT: Opened -8.5 moved to -3.5 now back to -8.5. Lakers covered +1.5 and +4.5 vs Grizzlies. Quality team getting big points. Line volatility shows sharp disagreement.,109-115,0,0,0,1,0,0,-355,280,,227.5,-114,-110,-8.5,-115,8.5,-105,2025-11-03T21:30:00.000Z
4,261723,2025-11-04T01:00:00.000Z,Grizzlies vs Pistons,Grizzlies +3.5,-115,3,87,Line moved from +4.5 to +3.5 showing action on Grizzlies. Pistons road favorites failed historically. Grizzlies home getting points fits winning pattern.,118-116,1,0,0,0,0,0,150,-180,,235.5,-110,-110,3.5,-105,-3.5,-115,2025-11-03T21:30:00.000Z
5,281783,2025-11-04T03:30:00.000Z,Clippers vs Heat,Heat +7.5,-105,2,84,Line moved from +8.5 to +7.5. Quality underdog getting solid points. Heat competitive on road. Pattern of +6.5 to +8.5 dogs covering. Public split creates value.,111-115,0,0,0,1,0,0,-322,255,,226.5,-115,-105,-7.5,-115,7.5,-105,2025-11-03T21:30:00.000Z
6,261730,2025-11-05T03:00:00.000Z,Warriors vs Suns,Warriors -10.5,-110,2,81,Warriors home vs depleted Suns. Large home favorite -10.5 fits winning pattern. Warriors -474 ML shows dominance. Public 94% on Warriors ML 96% on spread - rare justified consensus.,119-106,1,0,0,0,0,0,-474,365,,231.5,-110,-110,-10.5,-110,10.5,-110,2025-11-03T21:30:00.000Z
7,261729,2025-11-05T01:00:00.000Z,Pelicans vs Hornets,Pelicans -1.5,-110,2,78,Small home favorite. Public heavy on Pelicans (77% ML 86% money). Hornets struggling. Small spread on home favorite fits Grizzlies -3.5 Suns -3.5 winning pattern.,116-112,1,0,0,0,0,0,-122,102,,234.5,-110,-110,-1.5,-110,1.5,-110,2025-11-03T21:30:00.000Z
8,261722,2025-11-04T01:00:00.000Z,Rockets vs Mavericks,Under 225.5,-110,2,76,Total moved from 227.5 to 225.5. Rockets elite defense. Both teams playing slower pace. Public 92% on over but line dropped - sharp money on under.,113-110,0,0,0,0,0,1,-700,490,,225.5,-110,-110,-12.5,-105,12.5,-115,2025-11-03T21:30:00.000Z
9,261731,2025-11-05T04:00:00.000Z,Clippers vs Thunder,Thunder -3.5,-110,1,74,Thunder elite team getting small road number. Recent Thunder -15.5 won big. Small spread with quality road team acceptable. Public will load Clippers at home - fade value.,108-111,0,0,1,0,0,0,140,-166,,223.5,-110,-110,3.5,-110,-3.5,-110,2025-11-03T21:30:00.000Z
10,261726,2025-11-05T00:30:00.000Z,Raptors vs Bucks,Bucks +2.5,-105,1,72,Quality underdog getting small points. Bucks +6.5 won vs Cavaliers. Line movement shows sharp action on Bucks. Public 59% on Raptors ML but Bucks getting points.,119-121,0,0,1,0,0,0,-151,127,,237.5,-110,-110,-2.5,-115,2.5,-105,2025-11-03T21:30:00.000Z
1,261731,2025-11-05T04:00:00.000Z,Clippers vs Thunder,Thunder -7.5,-105,3,94,Massive line move +3.5 to -7.5 shows sharp money. Thunder elite road team. Recent Thunder -15.5 won. 87% public on Thunder. Away favorite with elite team.,108-118,0,0,1,0,0,0,237,-285,,221.5,-109,-112,7.5,-115,-7.5,-105,2025-11-04T22:30:00.000Z
2,261726,2025-11-05T00:30:00.000Z,Raptors vs Bucks,Bucks +4.5,-114,3,91,Quality underdog pattern continues. Bucks +6.5 won vs Cavaliers. Lakers +3.5 Mavs +12.5 Pacers +6.5 Heat +8.5 all won. Road dog getting 4.5 points.,116-118,0,0,1,0,0,0,-180,150,,236.0,-110,-110,-4.5,-109,4.5,-114,2025-11-04T22:30:00.000Z
3,261728,2025-11-05T01:00:00.000Z,Hawks vs Magic,Hawks +3.5,-110,3,89,HOME underdog getting points. Pattern: quality underdogs +3.5 to +8.5 crushing. Hawks at home competitive. Magic road favorite -3.5 fits fade spot.,116-113,1,0,0,0,0,0,136,-162,,229.5,-112,-108,3.5,-110,-3.5,-110,2025-11-04T22:30:00.000Z
4,261730,2025-11-05T03:00:00.000Z,Warriors vs Suns,Warriors -11.5,-105,3,86,Elite home favorite vs depleted Suns. Line moved -10.5 to -11.5. Warriors -470 ML dominant. 90% public justified. Suns truly terrible unlike Jazz upset.,122-107,1,0,0,0,0,0,-470,360,,233.5,-110,-110,-11.5,-105,11.5,-115,2025-11-04T22:30:00.000Z
5,261727,2025-11-05T01:00:00.000Z,Bulls vs 76ers,76ers +1.5,-118,2,83,Quality underdog small spread. Lakers +1.5 won pattern. 76ers getting points on road. Tight game take the points with quality team.,114-116,0,0,1,0,0,0,-115,-105,,239.5,-115,-109,-1.5,-102,1.5,-118,2025-11-04T22:30:00.000Z
6,261729,2025-11-05T01:00:00.000Z,Pelicans vs Hornets,Pelicans -2.5,-112,2,80,Small home favorite. Knicks -12.5 won Suns -2.5 won pattern. Pelicans home getting 60% ML money. Hornets struggling badly.,118-113,1,0,0,0,0,0,-141,120,,236.5,-110,-110,-2.5,-112,2.5,-108,2025-11-04T22:30:00.000Z
7,261727,2025-11-05T01:00:00.000Z,Bulls vs 76ers,Over 239.5,-115,2,77,Public 83% on over. Both teams score. Total moved up 238.5 to 239.5. Recent overs hitting pattern.,114-116,0,0,0,0,1,0,-115,-105,,239.5,-115,-109,-1.5,-102,1.5,-118,2025-11-04T22:30:00.000Z
8,261728,2025-11-05T01:00:00.000Z,Hawks vs Magic,Over 229.5,-112,2,74,Public 87% on over with 87% money. Both teams offensive. Hawks home games high scoring.,119-116,0,0,0,0,1,0,136,-162,,229.5,-112,-108,3.5,-110,-3.5,-110,2025-11-04T22:30:00.000Z
9,261726,2025-11-05T00:30:00.000Z,Raptors vs Bucks,Over 236.0,-110,1,72,Public 82% on over. Both teams uptempo. Total dropped from 237.5 creating value.,116-121,0,0,0,0,1,0,-180,150,,236.0,-110,-110,-4.5,-109,4.5,-114,2025-11-04T22:30:00.000Z
10,261730,2025-11-05T03:00:00.000Z,Warriors vs Suns,Over 233.5,-110,1,70,Public 92% on over. Warriors score at home. Even blowout goes over with pace.,122-112,0,0,0,0,1,0,-470,360,,233.5,-110,-110,-11.5,-105,11.5,-115,2025-11-04T22:30:00.000Z
1,261737,2025-11-06T01:00:00.000Z,Grizzlies vs Rockets,Rockets -7.5,-110,3,93,Rockets road favorite. Pattern: Thunder -7.5 won by 19. Grizzlies home undogs 0-2. Rockets elite defense. Public 91% on Rockets justified.,108-118,0,0,1,0,0,0,240,-290,,232.5,-110,-110,7.5,-110,-7.5,-110,2025-11-05T20:00:00.000Z
2,261741,2025-11-06T03:00:00.000Z,Trail Blazers vs Thunder,Trail Blazers +4.5,-109,3,91,Home underdog +4.5 pattern. Hawks +3.5 won outright. Thunder on road B2B after big win. Blazers home getting points. Public only 13% creates massive value.,112-114,1,0,0,0,0,0,167,-202,,230.5,-105,-110,4.5,-109,-4.5,-112,2025-11-05T20:00:00.000Z
3,261736,2025-11-06T00:30:00.000Z,Knicks vs Timberwolves,Timberwolves +3.5,-105,3,89,Quality road underdog +3.5. Pattern gold: Lakers +3.5 won Hawks +3.5 won Pacers +6.5 won. Wolves quality team getting points. Public split 60/40.,111-113,0,0,1,0,0,0,-166,141,,227.5,-114,-108,3.5,-105,-3.5,-115,2025-11-05T20:00:00.000Z
4,261732,2025-11-06T00:00:00.000Z,Pistons vs Jazz,Jazz +10.5,-110,3,87,Quality road underdog +10.5. Pattern: Mavs +12.5 won Heat +8.5 won outright. Jazz competitive can cover 10.5. Pistons -10.5 overvalued at home.,114-108,0,0,1,0,0,0,-455,360,,232.5,-110,-110,-10.5,-110,10.5,-110,2025-11-05T20:00:00.000Z
5,261742,2025-11-06T03:00:00.000Z,Lakers vs Spurs,Spurs +2.5,-110,2,84,Small road underdog. Lakers -2.5 small home fav fits but Spurs solid. Recent small dogs covering. Public 65% on Lakers creates line value on Spurs.,113-114,0,0,1,0,0,0,-135,114,,227.5,-112,-108,-2.5,-110,2.5,-110,2025-11-05T20:00:00.000Z
6,261739,2025-11-06T02:00:00.000Z,Nuggets vs Heat,Heat +9.5,-110,2,81,Quality road underdog +9.5. Heat competitive. Pattern: road dogs +8.5 to +12.5 covering. Nuggets -9.5 at home but Heat can keep close.,118-113,0,0,1,0,0,0,-397,310,,241.5,-110,-110,-9.5,-110,9.5,-110,2025-11-05T20:00:00.000Z
7,261740,2025-11-06T03:00:00.000Z,Kings vs Warriors,Warriors +2.5,-105,2,78,Warriors road dog +2.5. Recent Warriors +2.5 won vs Clippers. Quality team getting small points. Public 61% on Warriors shows sharp action.,111-113,0,0,1,0,0,0,-148,124,,225.5,-110,-110,-2.5,-115,2.5,-105,2025-11-05T20:00:00.000Z
8,261738,2025-11-06T01:30:00.000Z,Mavericks vs Pelicans,Pelicans +7.5,-110,2,76,Quality road dog +7.5. Pelicans -2.5 won yesterday competitive team. Mavericks -7.5 at home but Pelicans can cover. Public 58% on Mavs.,116-112,0,0,1,0,0,0,-296,235,,227.5,-110,-110,-7.5,-110,7.5,-110,2025-11-05T20:00:00.000Z
9,261732,2025-11-06T00:00:00.000Z,Pistons vs Jazz,Over 232.5,-110,1,73,Both teams can score. Public 84% on over. Recent overs hitting. Pistons home games high scoring. Jazz push pace.,114-120,0,0,0,0,1,0,-455,360,,232.5,-110,-110,-10.5,-110,10.5,-110,2025-11-05T20:00:00.000Z
10,261742,2025-11-06T03:00:00.000Z,Lakers vs Spurs,Over 227.5,-112,1,71,Both teams offensive. Public 91% on over with 86% money. Lakers home games go over. Strong consensus.,117-116,0,0,0,0,1,0,-135,114,,227.5,-112,-108,-2.5,-110,2.5,-110,2025-11-05T20:00:00.000Z
1,261737,2025-11-06T01:00:00.000Z,Grizzlies vs Rockets,Rockets -8.5,-105,3,93,Rockets road favorite. Thunder -7.5 won by 19. Grizzlies home dogs 0-2. Line moved to -8.5 showing sharp action. Public 92% on Rockets.,108-119,0,0,1,0,0,0,267,-335,,232.5,-110,-110,8.5,-115,-8.5,-105,2025-11-05T21:00:00.000Z
2,261741,2025-11-06T03:00:00.000Z,Trail Blazers vs Thunder,Trail Blazers +3.5,-105,3,91,Home underdog +3.5. Hawks +3.5 won outright 127-112. Line moved from +4.5 to +3.5 but still value. Thunder B2B road. Public only 18% on Blazers creates contrarian value.,113-115,1,0,0,0,0,0,145,-172,,231.5,-108,-110,3.5,-105,-3.5,-115,2025-11-05T21:00:00.000Z
3,261736,2025-11-06T00:30:00.000Z,Knicks vs Timberwolves,Timberwolves +3.5,-115,3,89,Quality road dog +3.5. Pattern: Lakers +3.5 won Hawks +3.5 won Pacers +6.5 won. Line holding at +3.5. Public 49% on Wolves shows market respect.,111-114,0,0,1,0,0,0,-148,124,,227.5,-110,-110,-3.5,-105,3.5,-115,2025-11-05T21:00:00.000Z
4,261732,2025-11-06T00:00:00.000Z,Pistons vs Jazz,Jazz +9.5,-110,3,87,Quality road dog. Line moved from +10.5 to +9.5 showing sharp action on Jazz. Pattern: Mavs +12.5 Heat +8.5 covered. Jazz competitive team can stay within 10.,115-109,0,0,1,0,0,0,-452,350,,233.0,-110,-110,-9.5,-110,9.5,-110,2025-11-05T21:00:00.000Z
5,261742,2025-11-06T03:00:00.000Z,Lakers vs Spurs,Spurs +1.5,-122,2,84,Small road dog. Line moved from +2.5 to +1.5 showing heavy sharp action on Spurs. Lakers -117 ML not confident. Spurs solid getting tiny points.,114-115,0,0,1,0,0,0,-117,-102,,227.5,-115,-114,-1.5,105,1.5,-122,2025-11-05T21:00:00.000Z
6,261739,2025-11-06T02:00:00.000Z,Nuggets vs Heat,Heat +9.5,-110,2,81,Quality road dog +9.5. Heat competitive. Road dogs +8.5 to +12.5 pattern strong. Nuggets -9.5 at home but Heat keeps it close. Public 58% on Heat.,119-114,0,0,1,0,0,0,-395,310,,241.5,-109,-110,-9.5,-110,9.5,-110,2025-11-05T21:00:00.000Z
7,261738,2025-11-06T01:30:00.000Z,Mavericks vs Pelicans,Pelicans +8.5,-114,2,78,Quality road dog. Line moved from +7.5 to +8.5 creating more value. Pelicans won -2.5 yesterday competitive team. Mavs -310 ML overvalued.,117-113,0,0,1,0,0,0,-310,255,,225.5,-115,-110,-8.5,-108,8.5,-114,2025-11-05T21:00:00.000Z
8,261740,2025-11-06T03:00:00.000Z,Kings vs Warriors,Warriors +2.5,-109,2,76,Warriors road dog +2.5. Warriors +2.5 won vs Clippers. Line moved showing sharp action on Warriors. Public 68% on Warriors shows value.,110-112,0,0,1,0,0,0,-142,120,,223.5,-110,-110,-2.5,-112,2.5,-109,2025-11-05T21:00:00.000Z
9,261732,2025-11-06T00:00:00.000Z,Pistons vs Jazz,Over 233.0,-110,1,73,Total moved up from 232.5 to 233.0. Public 85% on over. Both teams score. Pistons home high scoring. Jazz push pace.,115-120,0,0,0,0,1,0,-452,350,,233.0,-110,-110,-9.5,-110,9.5,-110,2025-11-05T21:00:00.000Z
10,261742,2025-11-06T03:00:00.000Z,Lakers vs Spurs,Over 227.5,-115,1,71,Public 93% on over with 92% money. Both teams offensive. Lakers home games go over. Strong consensus justified.,118-117,0,0,0,0,1,0,-117,-102,,227.5,-115,-114,-1.5,105,1.5,-122,2025-11-05T21:00:00.000Z
1,261743,2025-11-07T02:00:00.000Z,Suns vs Clippers,Clippers +3.5,-115,3,94,Quality road dog. Pattern strong: Trail Blazers +3.5 won Hawks +3.5 won Lakers +3.5 won. Line moved from Clippers -4.5 to +3.5 - 8 point swing shows sharp Clippers money.,110-113,0,0,1,0,0,0,-155,130,,224.5,-110,-110,-3.5,-105,3.5,-115,2025-11-06T20:00:00.000Z
2,261564,2025-11-08T01:00:00.000Z,Timberwolves vs Jazz,Jazz +14.5,-115,3,91,Large dog pattern. Jazz competitive +14.5 huge cushion. Recent large dogs: Mavs +12.5 won Heat +8.5 won. Wolves -1050 ML overvalued. Public 69% on Jazz spread.,118-108,0,0,1,0,0,0,-1050,675,,229.5,-115,-105,-14.5,-105,14.5,-115,2025-11-06T20:00:00.000Z
3,261566,2025-11-08T01:00:00.000Z,Grizzlies vs Mavericks,Mavericks +3.5,-110,3,89,Quality road dog +3.5. Pattern perfect: +3.5 dogs 3-1 recently. Mavs quality team. Line holding despite 58% public on Grizzlies. Sharp action on Mavs.,111-113,0,0,1,0,0,0,-162,136,,228.0,-110,-110,-3.5,-110,3.5,-110,2025-11-06T20:00:00.000Z
4,261563,2025-11-08T00:30:00.000Z,Nets vs Pistons,Pistons -8.5,-110,3,87,Road favorite pattern. Rockets -8.5 won by 15 Thunder -7.5 won by 19. Pistons quality road team vs weak Nets. Public 68% on Pistons justified.,108-118,0,0,1,0,0,0,275,-345,,228.5,-105,-115,8.5,-110,-8.5,-110,2025-11-06T20:00:00.000Z
5,261567,2025-11-08T01:00:00.000Z,Bucks vs Bulls,Bulls +4.5,-110,2,84,Quality dog small spread. Bulls competitive at home. Bucks on road inconsistent. Public 57% on Bulls shows value. Pattern: home dogs +3.5 to +4.5 working.,119-121,0,0,1,0,0,0,-192,160,,242.5,-105,-109,4.5,-110,-4.5,-110,2025-11-06T20:00:00.000Z
6,261561,2025-11-08T00:30:00.000Z,Spurs vs Rockets,Rockets -2.0,-110,2,81,Small road favorite. Rockets -8.5 won by 15. Line moved from Rockets -1.5 to -2.0 showing confidence. Spurs home weak. Quality road team small spread.,112-116,0,0,1,0,0,0,110,-130,,226.5,-110,-110,2.0,-110,-2.0,-110,2025-11-06T20:00:00.000Z
7,261568,2025-11-08T03:00:00.000Z,Nuggets vs Warriors,Warriors +5.5,-110,2,78,Quality road dog. Warriors +2.5 lost but pattern still strong for quality dogs. Line moved from Warriors +3.5 to +5.5 creating value. Nuggets -207 ML overpriced.,118-115,0,0,1,0,0,0,-207,171,,235.5,-115,-105,-5.5,-110,5.5,-110,2025-11-06T20:00:00.000Z
8,261569,2025-11-08T03:00:00.000Z,Kings vs Thunder,Thunder -8.5,-110,2,76,Elite road favorite. Thunder -7.5 won by 19 Thunder -3.5 won by 19. Thunder crushing on road. Public 61% on Thunder spread shows respect.,109-120,0,0,1,0,0,0,305,-385,,227.0,-110,-110,8.5,-110,-8.5,-110,2025-11-06T20:00:00.000Z
9,261743,2025-11-07T02:00:00.000Z,Suns vs Clippers,Under 224.5,-110,1,73,Defensive game expected. Clippers elite defense. Total dropped from 227.5 to 224.5. Public 88% on over but sharp money on under with line drop.,110-112,0,0,0,0,0,1,-155,130,,224.5,-110,-110,-3.5,-105,3.5,-115,2025-11-06T20:00:00.000Z
10,261565,2025-11-08T01:00:00.000Z,Heat vs Hornets,Heat -6.5,-110,1,71,Small home favorite. Heat -6.5 at home vs weak Hornets. Public 81% on Heat spread 93% on Heat ML. Hornets 2-9 struggling badly.,118-108,1,0,0,0,0,0,-265,215,,238.5,-115,-109,-6.5,-110,6.5,-110,2025-11-06T20:00:00.000Z
1,261563,2025-11-08T00:30:00.000Z,Nets vs Pistons,Pistons -10.5,-110,3,92,"Pistons showing strong form, Nets struggling badly. Historical success with Pistons spreads. This line is beatable.",118-105,0,0,1,0,0,0,321,-410,,227.5,-115,-115,10.5,-110,-10.5,-110,2025-11-07T19:00:00.000Z
2,261564,2025-11-08T01:00:00.000Z,Timberwolves vs Jazz,Timberwolves -12.5,-115,3,90,"Wolves dominant at home, Jazz in freefall. Large spread justified by talent gap.",121-106,1,0,0,0,0,0,-774,500,,230.5,-115,-105,-12.5,-115,12.5,-105,2025-11-07T19:00:00.000Z
3,261569,2025-11-08T03:00:00.000Z,Kings vs Thunder,Thunder -9.5,-115,3,88,"Thunder rolling, Kings inconsistent. Historical Thunder covers have been profitable.",124-112,0,0,1,0,0,0,367,-500,,228.5,-110,-110,9.5,-105,-9.5,-115,2025-11-07T19:00:00.000Z
4,261565,2025-11-08T01:00:00.000Z,Heat vs Hornets,Heat -5.5,-115,2,85,Heat at home with revenge factor. Hornets defense is porous. Line moved in our favor.,118-109,1,0,0,0,0,0,-217,181,,242.5,-105,-110,-5.5,-115,5.5,-105,2025-11-07T19:00:00.000Z
5,261561,2025-11-08T00:30:00.000Z,Spurs vs Rockets,Rockets -2.5,-115,2,82,Rockets home strength vs Spurs road struggles. Small spread for quality gap.,116-112,0,0,1,0,0,0,114,-134,,223.5,-115,-110,2.5,-105,-2.5,-115,2025-11-07T19:00:00.000Z
6,261568,2025-11-08T03:00:00.000Z,Nuggets vs Warriors,Warriors +7.5,-110,2,80,Warriors catching points as underdog with quality roster. Line inflated on Nuggets home court.,118-113,0,0,1,0,0,0,-322,260,,229.5,-110,-110,-7.5,-110,7.5,-110,2025-11-07T19:00:00.000Z
7,261566,2025-11-08T01:00:00.000Z,Grizzlies vs Mavericks,Mavericks +3.5,-105,2,78,"Mavericks finding rhythm, getting points on road. Historical success with Mavs spreads.",115-113,0,0,1,0,0,0,-174,145,,229.5,-114,-110,-3.5,-115,3.5,-105,2025-11-07T19:00:00.000Z
8,261567,2025-11-08T01:00:00.000Z,Bucks vs Bulls,Under 241.5,-115,1,75,Both teams have defensive capability. Total seems inflated based on recent trends.,119-115,0,0,0,0,0,1,-166,142,,241.5,-115,-105,-3.5,-115,3.5,-105,2025-11-07T19:00:00.000Z
1,261747,2025-11-09T01:00:00.000Z,Spurs vs Pelicans,Spurs -10.5,-112,3,92,"Spurs dominant at home, Pelicans struggling. Large spread justified by talent gap and form. Historical success with strong home favorites.",122-108,1,0,0,0,0,0,-575,405,,224.5,-110,-110,-10.5,-112,10.5,-108,2025-11-08T19:00:00.000Z
2,261746,2025-11-09T01:00:00.000Z,Cavaliers vs Bulls,Cavaliers -8.5,-110,3,90,"Cavaliers undefeated, Bulls inconsistent on road. Historical pattern shows strong favorites covering at home.",124-112,1,0,0,0,0,0,-345,280,,240.0,-110,-110,-8.5,-110,8.5,-110,2025-11-08T19:00:00.000Z
3,261750,2025-11-09T02:00:00.000Z,Nuggets vs Pacers,Nuggets -12.0,-110,3,88,Nuggets home dominance vs Pacers road struggles. Large spread backed by talent differential.,126-111,1,0,0,0,0,0,-600,440,,235.5,-110,-110,-12.0,-110,12.0,-110,2025-11-08T19:00:00.000Z
4,261749,2025-11-09T01:00:00.000Z,Hawks vs Lakers,Lakers -3.5,-115,2,85,"Lakers strong road team, Hawks defensive issues. Public heavily on Lakers but line value remains.",118-113,0,0,1,0,0,0,140,-165,,230.5,-114,-110,3.5,-105,-3.5,-115,2025-11-08T19:00:00.000Z
5,261745,2025-11-09T00:30:00.000Z,76ers vs Raptors,76ers -5.5,-108,2,82,76ers home strength vs struggling Raptors. Manageable spread for quality gap.,121-113,1,0,0,0,0,0,-191,165,,236.5,-111,-110,-5.5,-108,5.5,-112,2025-11-08T19:00:00.000Z
6,261751,2025-11-09T03:30:00.000Z,Clippers vs Suns,Clippers -5.5,-105,2,80,"Clippers home court advantage, Suns road struggles continue. Line movement favors home team.",117-110,1,0,0,0,0,0,-202,168,,227.5,-110,-110,-5.5,-105,5.5,-115,2025-11-08T19:00:00.000Z
7,261748,2025-11-09T01:00:00.000Z,Heat vs Trail Blazers,Trail Blazers +3.5,-110,2,78,"Blazers competitive as underdogs recently. Heat overvalued at home, small spread offers value.",115-113,0,0,1,0,0,0,137,-162,,241.5,-105,-110,3.5,-110,-3.5,-110,2025-11-08T19:00:00.000Z
8,261744,2025-11-09T00:00:00.000Z,Wizards vs Mavericks,Mavericks -4.5,-109,1,75,"Mavericks finding rhythm, Wizards weak at home. Road favorite with value.",118-112,0,0,1,0,0,0,154,-185,,229.5,-115,-114,4.5,-112,-4.5,-109,2025-11-08T19:00:00.000Z
1,261747,2025-11-09T01:00:00.000Z,Spurs vs Pelicans,Spurs -10.5,-112,3,92,"Spurs dominant at home, Pelicans in freefall. Historical success with double-digit home favorites covering. Sharp money on Spurs.",120-106,1,0,0,0,0,0,-575,410,,223.5,-115,-108,-10.5,-112,10.5,-108,2025-11-08T20:00:00.000Z
2,261746,2025-11-09T01:00:00.000Z,Cavaliers vs Bulls,Cavaliers -8.5,-105,3,90,Undefeated Cavaliers at home vs struggling Bulls. Pattern shows elite home teams crushing spreads. Public and sharp money aligned.,123-110,1,0,0,0,0,0,-347,277,,239.5,-105,-110,-8.5,-105,8.5,-115,2025-11-08T20:00:00.000Z
