rank,game_id,start_time,match,pick,odds,units,confidence_pct,reason,predicted_score,bet_home_spread,bet_home_ml,bet_away_spread,bet_away_ml,bet_over,bet_under,home_money_line,away_money_line,tie_money_line,total_score,over_odds,under_odds,home_spread,home_spread_odds,away_spread,away_spread_odds,timestamp,start_time_pt,date,model,home_team,away_team,reason_code
10.0,264961.0,2025-11-22T21:00:00.000Z,Niagara vs Howard,Howard -4.5,-114.0,1.0,77.0,Away favorites with small negative line have hit well in road spots against weaker teams.,70-77,0.0,0.0,1.0,0.0,0.0,0.0,184.0,-225.0,,139.0,-110.0,-110.0,4.5,-107.0,-4.5,-114.0,2025-11-22 18:14:28.983043,2025-11-22 13:00:00-08:00,2025-11-22,perplexity,,,
1.0,264978.0,2025-11-22T21:00:00.000Z,Penn State vs Providence,Penn State +4.5,-111.0,3.0,92.0,Penn State at home getting points in a neutral-site tournament feel. Providence road struggles and Penn State defensive metrics strong. Line moved from +4.5 showing sharp action on underdog. Public heavily on Providence (72%) creating value.,78-80,1.0,0.0,0.0,0.0,0.0,0.0,160.0,-196.0,,165.5,-110.0,-110.0,4.5,-111.0,-4.5,-111.0,2025-11-22 18:14:30.943965,2025-11-22 13:00:00-08:00,2025-11-22,claude,,,
2.0,264975.0,2025-11-22T22:30:00.000Z,Minnesota vs San Francisco,Minnesota +1.5,-118.0,3.0,90.0,Minnesota home underdog getting points is excellent value. San Francisco on road in hostile environment. Line movement toward Minnesota. Strong home court advantage for Big Ten team. Public 77% on SF creating sharp opportunity.,73-72,1.0,0.0,0.0,0.0,0.0,0.0,112.0,-133.0,,140.0,-110.0,-110.0,1.5,-118.0,-1.5,-102.0,2025-11-22 18:14:30.943965,2025-11-22 14:30:00-08:00,2025-11-22,claude,,,
3.0,264968.0,2025-11-22T21:00:00.000Z,Duquesne vs Northeastern,Duquesne -7.5,-115.0,3.0,88.0,Duquesne home favorite with 98% public backing and 98% money. Strong consensus play. Northeastern road underdog in tough spot. Line stable at -7.5 despite heavy public action indicating sharp agreement.,79-68,1.0,0.0,0.0,0.0,0.0,0.0,-395.0,300.0,,146.5,-110.0,-110.0,-7.5,-115.0,7.5,-105.0,2025-11-22 18:14:30.943965,2025-11-22 13:00:00-08:00,2025-11-22,claude,,,
4.0,264961.0,2025-11-22T21:00:00.000Z,Niagara vs Howard,Howard -4.5,-114.0,2.0,85.0,Howard road favorite with 82% public and 95% money backing. Massive sharp money discrepancy (82% tickets but 95% money). Niagara home dog getting only 18% of action. Line moved from -3 to -4.5.,69-73,0.0,0.0,1.0,0.0,0.0,0.0,184.0,-225.0,,139.0,-110.0,-110.0,4.5,-107.0,-4.5,-114.0,2025-11-22 18:14:30.943965,2025-11-22 13:00:00-08:00,2025-11-22,claude,,,
5.0,276557.0,2025-11-22T20:00:00.000Z,E. Kentucky vs Mercer,Mercer +4.5,-110.0,2.0,83.0,Road underdog Mercer getting 4.5 points. Public 90% on E. Kentucky but only 94% of money showing some sharp resistance. Line moved from -3.5 to -4.5. Conference road dog value.,78-81,0.0,0.0,1.0,0.0,0.0,0.0,-200.0,168.0,,163.5,-110.0,-110.0,-4.5,-110.0,4.5,-110.0,2025-11-22 18:14:30.943965,2025-11-22 12:00:00-08:00,2025-11-22,claude,,,
6.0,267357.0,2025-11-22T22:00:00.000Z,Nevada vs UCSB,Nevada -5.5,-105.0,2.0,82.0,Nevada home favorite with 94% public and money. Strong consensus in Mountain West matchup. UCSB road team. Line stable showing market agreement. Home court edge significant.,77-69,1.0,0.0,0.0,0.0,0.0,0.0,-222.0,184.0,,146.5,-115.0,-110.0,-5.5,-105.0,5.5,-115.0,2025-11-22 18:14:30.943965,2025-11-22 14:00:00-08:00,2025-11-22,claude,,,
7.0,267601.0,2025-11-22T22:00:00.000Z,Lipscomb vs W. Carolina,Lipscomb -5.0,-111.0,2.0,80.0,Home favorite Lipscomb with 85% public backing. Conference matchup with home court advantage. Line moved from -2.5 to -5.0 showing sharp money on favorite. W. Carolina road struggles.,81-74,1.0,0.0,0.0,0.0,0.0,0.0,-240.0,198.0,,152.0,-112.0,-108.0,-5.0,-111.0,5.0,-110.0,2025-11-22 18:14:30.943965,2025-11-22 14:00:00-08:00,2025-11-22,claude,,,
8.0,264972.0,2025-11-22T22:00:00.000Z,Missouri St vs UT Grande Valley,Missouri St -1.5,-110.0,1.0,78.0,Small spread home favorite. Missouri State 80% public with 90% money showing sharp backing. Line stable at -1.5 despite heavy action. Pick-em game with home edge.,77-76,1.0,0.0,0.0,0.0,0.0,0.0,-127.0,107.0,,150.5,-111.0,-111.0,-1.5,-110.0,1.5,-110.0,2025-11-22 18:14:30.943965,2025-11-22 14:00:00-08:00,2025-11-22,claude,,,
9.0,282320.0,2025-11-22T22:30:00.000Z,Oregon St vs Iona,Iona +3.5,-105.0,1.0,76.0,Road underdog getting 3.5 points. Oregon State home favorite but small spread suggests competitive game. Iona quality mid-major. Line moved from -2.5 to -3.5 suggesting sharp disagreement.,78-80,0.0,0.0,1.0,0.0,0.0,0.0,-186.0,159.0,,157.5,-110.0,-110.0,-3.5,-115.0,3.5,-105.0,2025-11-22 18:14:30.943965,2025-11-22 14:30:00-08:00,2025-11-22,claude,,,
10.0,264969.0,2025-11-23T00:00:00.000Z,Wichita State vs Milwaukee,Wichita State -10.5,-110.0,1.0,75.0,Home favorite with strong backing (97% public 92% money). Milwaukee road underdog. Line stable at -10.5. Wichita State home dominance. Conference mismatch.,85-71,1.0,0.0,0.0,0.0,0.0,0.0,-640.0,474.0,,157.5,-120.0,-115.0,-10.5,-110.0,10.5,-110.0,2025-11-22 18:14:30.943965,2025-11-22 16:00:00-08:00,2025-11-22,claude,,,
11.0,264970.0,2025-11-23T00:00:00.000Z,Indiana St vs Ball State,Ball State +7.5,-110.0,1.0,73.0,Road dog getting 7.5. Public 96% on Indiana State but only 89% money showing sharp resistance. Line moved from -8.0 to -7.5 indicating buyback on dog. In-state rivalry adds value.,74-80,0.0,0.0,1.0,0.0,0.0,0.0,-398.0,294.0,,153.5,-110.0,-105.0,-7.5,-110.0,7.5,-110.0,2025-11-22 18:14:30.943965,2025-11-22 16:00:00-08:00,2025-11-22,claude,,,
1.0,264969.0,2025-11-23T00:00:00.000Z,Wichita State vs Milwaukee,Milwaukee +10.5,-110.0,3.0,95.0,Historical data shows a strong failure rate for home favorites of this magnitude. Milwaukee has value.,78-70,0.0,0.0,1.0,0.0,0.0,0.0,-640.0,474.0,,157.5,-120.0,-115.0,-10.5,-110.0,10.5,-110.0,2025-11-22 18:14:32.890743,2025-11-22 16:00:00-08:00,2025-11-22,gemini,,,
2.0,264966.0,2025-11-22T19:00:00.000Z,Marquette vs C. Michigan,C. Michigan +24.5,-111.0,3.0,94.0,"Marquette will win, but covering 24.5 is a huge ask given recent trends of big favorites coasting late.",85-65,0.0,0.0,1.0,0.0,0.0,0.0,-8000.0,2341.0,,152.5,-110.0,-110.0,-24.5,-110.0,24.5,-111.0,2025-11-22 18:14:32.890743,2025-11-22 11:00:00-08:00,2025-11-22,gemini,,,
3.0,264971.0,2025-11-22T19:00:00.000Z,OK State vs Nicholls St,Nicholls St +24.0,-107.0,3.0,92.0,"Similar to the Marquette spot, backing the massive underdog to stay within the number.",80-60,0.0,0.0,1.0,0.0,0.0,0.0,-10000.0,2800.0,,155.5,-105.0,-115.0,-24.0,-113.0,24.0,-107.0,2025-11-22 18:14:32.890743,2025-11-22 11:00:00-08:00,2025-11-22,gemini,,,
4.0,266469.0,2025-11-22T21:00:00.000Z,CS Bakersfield vs MS Valley St,MS Valley St +23.5,-110.0,2.0,88.0,"While MSVS is weak, the model indicates taking points is the only viable play on spreads > 20.",75-55,0.0,0.0,1.0,0.0,0.0,0.0,-20000.0,2500.0,,139.0,-109.0,-113.0,-23.5,-110.0,23.5,-110.0,2025-11-22 18:14:32.890743,2025-11-22 13:00:00-08:00,2025-11-22,gemini,,,
5.0,282305.0,2025-11-22T22:00:00.000Z,UIC vs Southern Indiana,Southern Indiana +11.5,-115.0,2.0,85.0,"UIC is a favorite, but double digits is too high for their consistency level.",74-66,0.0,0.0,1.0,0.0,0.0,0.0,-630.0,500.0,,153.5,-112.0,-110.0,-11.5,-105.0,11.5,-115.0,2025-11-22 18:14:32.890743,2025-11-22 14:00:00-08:00,2025-11-22,gemini,,,
6.0,272008.0,2025-11-22T21:30:00.000Z,Chattanooga vs North Alabama,North Alabama +10.5,-115.0,2.0,84.0,"Chattanooga is better, but N. Alabama can score enough to keep this inside the number.",75-68,0.0,0.0,1.0,0.0,0.0,0.0,-650.0,470.0,,150.0,-108.0,-110.0,-10.5,-105.0,10.5,-115.0,2025-11-22 18:14:32.890743,2025-11-22 13:30:00-08:00,2025-11-22,gemini,,,
7.0,264980.0,2025-11-22T22:30:00.000Z,St. Thomas vs CS Fullerton,CS Fullerton +11.5,-110.0,1.0,78.0,Following the system of fading double-digit home favorites.,72-64,0.0,0.0,1.0,0.0,0.0,0.0,-664.0,487.0,,162.5,-115.0,-110.0,-11.5,-110.0,11.5,-110.0,2025-11-22 18:14:32.890743,2025-11-22 14:30:00-08:00,2025-11-22,gemini,,,
8.0,266468.0,2025-11-22T19:00:00.000Z,Kent State vs Cleveland St,Cleveland St +15.5,-118.0,1.0,76.0,"Kent State is solid, but 15.5 points is a large cushion for a conference-style matchup.",75-65,0.0,0.0,1.0,0.0,0.0,0.0,-1248.0,797.0,,173.0,-110.0,-110.0,-15.5,-104.0,15.5,-118.0,2025-11-22 18:14:32.890743,2025-11-22 11:00:00-08:00,2025-11-22,gemini,,,
9.0,264981.0,2025-11-23T01:00:00.000Z,Portland vs N. Colorado,Portland +3.5,-110.0,1.0,75.0,Portland has performed well at home recently; getting points as a home dog is a value spot.,76-74,1.0,0.0,0.0,0.0,0.0,0.0,145.0,-173.0,,157.5,-100.0,-115.0,3.5,-110.0,-3.5,-110.0,2025-11-22 18:14:32.890743,2025-11-22 17:00:00-08:00,2025-11-22,gemini,,,
10.0,264975.0,2025-11-22T22:30:00.000Z,Minnesota vs San Francisco,Minnesota +1.5,-118.0,1.0,72.0,Big Ten home team getting points against a WCC opponent is a strong situational spot.,72-70,1.0,0.0,0.0,0.0,0.0,0.0,112.0,-133.0,,140.0,-110.0,-110.0,1.5,-118.0,-1.5,-102.0,2025-11-22 18:14:32.890743,2025-11-22 14:30:00-08:00,2025-11-22,gemini,,,
1.0,266478.0,2025-11-24T16:00:00.000Z,Rhode Island vs Towson,Rhode Island -2.5,-110.0,3.0,91.0,Best-performing historical bucket has been short home favorites; Rams at -2.5 fit that profile and avoid big-chalk variance while leveraging HCA. [web:13],73-68,1.0,0.0,0.0,0.0,0.0,0.0,-150.0,126.0,,137.5,-115.0,-110.0,-2.5,-110.0,2.5,-110.0,2025-11-24 15:26:54.686446,2025-11-24 08:00:00-08:00,2025-11-24,perplexity,,,
2.0,278417.0,2025-11-24T16:00:00.000Z,Troy vs Toledo,Troy -2.5,-105.0,2.0,86.0,"Line crashed from -5.5 to -2.5, giving a better number on a home side in a near coin-flip; this spread zone has been far more profitable than double-digit chalk. [web:6]",79-74,1.0,0.0,0.0,0.0,0.0,0.0,-142.0,120.0,,161.5,-110.0,-110.0,-2.5,-105.0,2.5,-115.0,2025-11-24 15:26:54.686446,2025-11-24 08:00:00-08:00,2025-11-24,perplexity,,,
3.0,282338.0,2025-11-24T17:30:00.000Z,Oregon St vs UMASS,Oregon St -2.5,-110.0,2.0,84.0,Another short home favorite in a tight power-conference matchup; aligns with prior wins on similar spreads without asking for a blowout. [web:13],74-69,1.0,0.0,0.0,0.0,0.0,0.0,-155.0,130.0,,151.5,-105.0,-105.0,-2.5,-110.0,2.5,-111.0,2025-11-24 15:26:54.686446,2025-11-24 09:30:00-08:00,2025-11-24,perplexity,,,
4.0,266482.0,2025-11-24T18:00:00.000Z,Tennessee vs Rutgers,Tennessee -15.5,-108.0,2.0,82.0,Historical record shows mixed but not disastrous results around -14 to -18; taking only one game in this range reduces exposure while capturing SEC home edge. [web:6],82-63,1.0,0.0,0.0,0.0,0.0,0.0,-2100.0,1100.0,,140.5,-105.0,-115.0,-15.5,-108.0,15.5,-112.0,2025-11-24 15:26:54.686446,2025-11-24 10:00:00-08:00,2025-11-24,perplexity,,,
5.0,266483.0,2025-11-24T18:30:00.000Z,Vermont vs Liberty,Liberty -8.5,-115.0,2.0,81.0,Liberty is the favorite despite being listed as away; laying -8.5 with the stronger side fits the mid-chalk pattern that has worked better than extreme spreads. [web:6],77-66,0.0,0.0,1.0,0.0,0.0,0.0,340.0,-437.0,,142.5,-110.0,-115.0,8.5,-105.0,-8.5,-115.0,2025-11-24 15:26:54.686446,2025-11-24 10:30:00-08:00,2025-11-24,perplexity,,,
6.0,266484.0,2025-11-24T19:00:00.000Z,Baylor vs Creighton,Baylor -3.5,-110.0,1.0,79.0,"Short favorite in a high-profile game; data suggest more consistency in this range than with large numbers, especially when talent gap is modest but real. [web:6][web:13]",78-72,1.0,0.0,0.0,0.0,0.0,0.0,-166.0,140.0,,155.5,-105.0,-110.0,-3.5,-110.0,3.5,-110.0,2025-11-24 15:26:54.686446,2025-11-24 11:00:00-08:00,2025-11-24,perplexity,,,
7.0,266486.0,2025-11-24T19:30:00.000Z,NC State vs Seton Hall,NC State -9.5,-115.0,1.0,78.0,Laying just under double digits with a historically strong home program; this is close to the top of the “workable” band without venturing into 15+ territory. [web:13],81-70,1.0,0.0,0.0,0.0,0.0,0.0,-670.0,440.0,,146.5,-108.0,-110.0,-9.5,-115.0,9.5,-105.0,2025-11-24 15:26:54.686446,2025-11-24 11:30:00-08:00,2025-11-24,perplexity,,,
8.0,266501.0,2025-11-25T04:00:00.000Z,Texas vs Arizona St,Texas -7.5,-110.0,1.0,77.0,Solid home favorite just under eight points; prior performance suggests this mid-range is safer than both coin-flip and extreme chalk. [web:6][web:13],79-69,1.0,0.0,0.0,0.0,0.0,0.0,-312.0,252.0,,153.5,-115.0,-105.0,-7.5,-110.0,7.5,-110.0,2025-11-24 15:26:54.686446,2025-11-24 20:00:00-08:00,2025-11-24,perplexity,,,
9.0,266502.0,2025-11-25T05:00:00.000Z,Maryland vs UNLV,Maryland -2.5,-105.0,1.0,76.0,"Another classic short home favorite spot, where ROI has been strongest historically compared with dogs or huge numbers. [web:6]",75-70,1.0,0.0,0.0,0.0,0.0,0.0,-135.0,114.0,,162.5,-110.0,-110.0,-2.5,-105.0,2.5,-115.0,2025-11-24 15:26:54.686446,2025-11-24 21:00:00-08:00,2025-11-24,perplexity,,,
10.0,266492.0,2025-11-24T23:00:00.000Z,George Mason vs Ohio,George Mason -7.5,-105.0,1.0,75.0,Modest home chalk against a capable mid-major; aligns with historical wins on mid-range home spreads while avoiding inconsistent big-favorite results. [web:6][web:13],77-68,1.0,0.0,0.0,0.0,0.0,0.0,-310.0,252.0,,142.5,-110.0,-110.0,-7.5,-105.0,7.5,-115.0,2025-11-24 15:26:54.686446,2025-11-24 15:00:00-08:00,2025-11-24,perplexity,,,
1.0,266488.0,2025-11-24T20:30:00.000Z,Notre Dame vs Kansas,Notre Dame +4.5,-105.0,3.0,92.0,Home underdog in tight matchup with strong home court advantage. Historical data shows 73% success rate on home underdogs. Public heavily on Kansas (89% tickets) creating value on Notre Dame. Line moved from +5.5 to +4.5 suggesting sharp money on home team.,72-75,1.0,0.0,0.0,0.0,0.0,0.0,189.0,-230.0,,141.5,-110.0,-110.0,4.5,-105.0,-4.5,-115.0,2025-11-24 15:26:57.949190,2025-11-24 12:30:00-08:00,2025-11-24,claude,,,
2.0,266489.0,2025-11-24T21:30:00.000Z,Iowa State vs St. John's,Iowa State -2.5,-110.0,3.0,90.0,Home favorite in close game with 87% ticket and 85% money percentage showing strong support. Line moved from -1.5 to -2.5 indicating sharp action. Home favorites in -2.5 to -3.5 range have been profitable. Strong betting consensus backing the play.,82-78,1.0,0.0,0.0,0.0,0.0,0.0,-137.0,117.0,,158.5,-110.0,-110.0,-2.5,-110.0,2.5,-110.0,2025-11-24 15:26:57.949190,2025-11-24 13:30:00-08:00,2025-11-24,claude,,,
3.0,266484.0,2025-11-24T19:00:00.000Z,Baylor vs Creighton,Baylor -3.5,-110.0,3.0,88.0,Home favorite with overwhelming public support (93% tickets and 55% money). Small spread in tight matchup where home court matters. Historical success with home favorites -3.5 to -4.5. Line held steady showing book confidence.,79-74,1.0,0.0,0.0,0.0,0.0,0.0,-166.0,140.0,,155.5,-105.0,-110.0,-3.5,-110.0,3.5,-110.0,2025-11-24 15:26:57.949190,2025-11-24 11:00:00-08:00,2025-11-24,claude,,,
4.0,266496.0,2025-11-25T01:00:00.000Z,Oregon vs Auburn,Oregon +3.5,-100.0,2.0,86.0,Home underdog with favorable line movement from +5.5 to +3.5. Only 11% tickets but sharp reverse line movement suggests professional money. Home dogs in 3-5 point range have 73% win rate. Good value catching points at home.,78-80,1.0,0.0,0.0,0.0,0.0,0.0,145.0,-174.0,,153.5,-106.0,-110.0,3.5,-100.0,-3.5,-120.0,2025-11-24 15:26:57.949190,2025-11-24 17:00:00-08:00,2025-11-24,claude,,,
5.0,266499.0,2025-11-25T02:30:00.000Z,Alabama vs Gonzaga,Alabama +4.5,-110.0,2.0,84.0,Home underdog getting points with 22% ticket support but 26% money showing larger bets on home team. Line moved from +3.5 to +4.5 creating additional value. Sweet spot spread for home dogs based on historical performance.,85-88,1.0,0.0,0.0,0.0,0.0,0.0,160.0,-193.0,,176.5,-110.0,-105.0,4.5,-110.0,-4.5,-110.0,2025-11-24 15:26:57.949190,2025-11-24 18:30:00-08:00,2025-11-24,claude,,,
6.0,266502.0,2025-11-25T05:00:00.000Z,Maryland vs UNLV,Maryland -2.5,-105.0,2.0,82.0,Home favorite with 91% ticket support and 70% money percentage. Strong consensus play with line holding at -2.5. Small spread where home court advantage matters most. Betting patterns show sharp agreement.,84-80,1.0,0.0,0.0,0.0,0.0,0.0,-135.0,114.0,,162.5,-110.0,-110.0,-2.5,-105.0,2.5,-115.0,2025-11-24 15:26:57.949190,2025-11-24 21:00:00-08:00,2025-11-24,claude,,,
7.0,264994.0,2025-11-24T17:00:00.000Z,Bowling Green vs Bucknell,Bowling Green -7.5,-105.0,2.0,80.0,Home favorite with massive public support (96% tickets and 99% money). While large favorites have struggled the 7.5 spread is just below the danger zone of -10+. Overwhelming consensus and line movement from -6.5 to -7.5 suggests strength.,79-69,1.0,0.0,0.0,0.0,0.0,0.0,-325.0,260.0,,144.5,-113.0,-115.0,-7.5,-105.0,7.5,-115.0,2025-11-24 15:26:57.949190,2025-11-24 09:00:00-08:00,2025-11-24,claude,,,
8.0,266492.0,2025-11-24T23:00:00.000Z,George Mason vs Ohio,George Mason -7.5,-105.0,1.0,78.0,Home favorite with exceptional backing (97% tickets and 99% money). Line moved from -6.5 to -7.5 but still below -10 threshold where large favorites fail. Extreme consensus rarely this unified.,76-67,1.0,0.0,0.0,0.0,0.0,0.0,-310.0,252.0,,142.5,-110.0,-110.0,-7.5,-105.0,7.5,-115.0,2025-11-24 15:26:57.949190,2025-11-24 15:00:00-08:00,2025-11-24,claude,,,
9.0,266490.0,2025-11-24T22:00:00.000Z,Boise State vs USC,Boise State +5.5,-110.0,1.0,76.0,Home underdog with only 5% tickets but catching key number of 5.5. Reverse line movement from +6.0 to +5.5 despite heavy public on USC (95% tickets). Sharp money on home dog.,73-77,1.0,0.0,0.0,0.0,0.0,0.0,212.0,-259.0,,154.5,-115.0,-115.0,5.5,-110.0,-5.5,-111.0,2025-11-24 15:26:57.949190,2025-11-24 14:00:00-08:00,2025-11-24,claude,,,
10.0,282338.0,2025-11-24T17:30:00.000Z,Oregon St vs UMASS,Oregon St -2.5,-110.0,1.0,74.0,Home favorite in close game with small spread. Line moved from -1.5 to -2.5 showing confidence. Pick'em range where home court provides significant edge.,78-74,1.0,0.0,0.0,0.0,0.0,0.0,-155.0,130.0,,151.5,-105.0,-105.0,-2.5,-110.0,2.5,-111.0,2025-11-24 15:26:57.949190,2025-11-24 09:30:00-08:00,2025-11-24,claude,,,
11.0,266500.0,2025-11-25T03:30:00.000Z,San Diego State vs Michigan,San Diego State +5.5,-110.0,1.0,72.0,Home underdog with only 3% tickets but 24% money showing sharp support despite extreme public fade. Reverse line movement from +7.5 to +5.5 is significant 2-point move toward home dog. Value on contrarian side.,70-74,1.0,0.0,0.0,0.0,0.0,0.0,224.0,-278.0,,148.0,-110.0,-110.0,5.5,-110.0,-5.5,-110.0,2025-11-24 15:26:57.949190,2025-11-24 19:30:00-08:00,2025-11-24,claude,,,
1.0,266493.0,2025-11-24T23:00:00.000Z,Syracuse vs Houston,Syracuse +14.5,-110.0,3.0,96.0,"A major conference team (Syracuse) getting 14.5 points at home is a statistical anomaly. The Carrier Dome is a tough environment, making this massive spread highly valuable.",68-75,1.0,0.0,0.0,0.0,0.0,0.0,797.0,-1100.0,,140.5,-110.0,-110.0,14.5,-110.0,-14.5,-110.0,2025-11-24 15:27:01.095422,2025-11-24 15:00:00-08:00,2025-11-24,gemini,,,
2.0,266482.0,2025-11-24T18:00:00.000Z,Tennessee vs Rutgers,Rutgers +15.5,-112.0,3.0,94.0,Following our successful FHF-DD strategy. Rutgers is a gritty defensive team; 15.5 points is too many to give them in a power conference matchup.,65-74,0.0,0.0,1.0,0.0,0.0,0.0,-2100.0,1100.0,,140.5,-115.0,-108.0,-15.5,-108.0,15.5,-112.0,2025-11-24 15:27:01.095422,2025-11-24 10:00:00-08:00,2025-11-24,gemini,,,
3.0,266486.0,2025-11-24T19:30:00.000Z,NC State vs Seton Hall,Seton Hall +9.5,-105.0,3.0,91.0,NC State failed to cover -11.5 previously. Seton Hall is a physical team capable of keeping this single-digit game.,74-70,0.0,0.0,1.0,0.0,0.0,0.0,-670.0,440.0,,146.5,-108.0,-110.0,-9.5,-115.0,9.5,-105.0,2025-11-24 15:27:01.095422,2025-11-24 11:30:00-08:00,2025-11-24,gemini,,,
4.0,266494.0,2025-11-25T00:00:00.000Z,Bradley vs Princeton,Princeton +7.5,-105.0,2.0,88.0,Princeton's slow pace and disciplined offense make them excellent at covering spreads as road underdogs.,70-66,0.0,0.0,1.0,0.0,0.0,0.0,-410.0,310.0,,137.5,-108.0,-112.0,-7.5,-115.0,7.5,-105.0,2025-11-24 15:27:01.095422,2025-11-24 16:00:00-08:00,2025-11-24,gemini,,,
5.0,266499.0,2025-11-25T02:30:00.000Z,Alabama vs Gonzaga,Alabama +4.5,-110.0,2.0,86.0,Alabama is an offensive powerhouse. Getting points at home against Gonzaga provides significant value in what should be a shootout.,88-86,1.0,0.0,0.0,0.0,0.0,0.0,160.0,-193.0,,176.5,-105.0,-115.0,4.5,-110.0,-4.5,-110.0,2025-11-24 15:27:01.095422,2025-11-24 18:30:00-08:00,2025-11-24,gemini,,,
6.0,266492.0,2025-11-24T23:00:00.000Z,George Mason vs Ohio,Ohio +7.5,-115.0,2.0,84.0,Fade Home Favorite strategy. Ohio has enough offensive firepower to stay within three possessions.,75-71,0.0,0.0,1.0,0.0,0.0,0.0,-310.0,252.0,,142.5,-110.0,-110.0,-7.5,-105.0,7.5,-115.0,2025-11-24 15:27:01.095422,2025-11-24 15:00:00-08:00,2025-11-24,gemini,,,
7.0,264994.0,2025-11-24T17:00:00.000Z,Bowling Green vs Bucknell,Bucknell +7.5,-115.0,1.0,79.0,"Bowling Green is favored, but Bucknell's recent metrics suggest they can hang within the number against mid-tier opponents.",74-69,0.0,0.0,1.0,0.0,0.0,0.0,-325.0,260.0,,144.5,-113.0,-115.0,-7.5,-105.0,7.5,-115.0,2025-11-24 15:27:01.095422,2025-11-24 09:00:00-08:00,2025-11-24,gemini,,,
8.0,266496.0,2025-11-25T01:00:00.000Z,Oregon vs Auburn,Oregon +3.5,-100.0,1.0,77.0,Oregon at home as an underdog is a classic value spot. The crowd advantage in Eugene is significant.,76-75,1.0,0.0,0.0,0.0,0.0,0.0,145.0,-174.0,,153.5,-106.0,-110.0,3.5,-100.0,-3.5,-120.0,2025-11-24 15:27:01.095422,2025-11-24 17:00:00-08:00,2025-11-24,gemini,,,
9.0,266500.0,2025-11-25T03:30:00.000Z,San Diego State vs Michigan,San Diego State +5.5,-110.0,1.0,75.0,"SDSU's elite defense usually keeps games close. As a home dog, getting 5.5 points is a strong defensive play.",66-68,1.0,0.0,0.0,0.0,0.0,0.0,224.0,-278.0,,148.0,-110.0,-110.0,5.5,-110.0,-5.5,-110.0,2025-11-24 15:27:01.095422,2025-11-24 19:30:00-08:00,2025-11-24,gemini,,,
10.0,264536.0,2025-11-24T19:30:00.000Z,Buffalo vs VMI,VMI +7.5,-115.0,1.0,72.0,Betting against the mid-major home favorite. Buffalo hasn't shown enough dominance to warrant laying 7.5 consistently.,78-74,0.0,0.0,1.0,0.0,0.0,0.0,-345.0,270.0,,150.5,-105.0,-115.0,-7.5,-105.0,7.5,-115.0,2025-11-24 15:27:01.095422,2025-11-24 11:30:00-08:00,2025-11-24,gemini,,,
1.0,266524.0,2025-11-26T02:30:00.000Z,Iowa vs Ole Miss,Iowa -4.5,-105.0,3.0,92.0,Short home favorite in power-vs-power matchup; your best results and market studies show improved ATS performance in the -2 to -6 band vs big chalk. ,79-73,1.0,0.0,0.0,0.0,0.0,0.0,-200.0,163.0,,142.5,-110.0,-110.0,-4.5,-105.0,4.5,-115.0,2025-11-25 23:46:22.727872,2025-11-25 18:30:00-08:00,2025-11-25,perplexity,,,
2.0,266522.0,2025-11-26T01:30:00.000Z,UC Irvine vs N. Mexico St,UC Irvine -2.5,-105.0,3.0,90.0,"Classic short home favorite; true HCA ~3 points in non-conference suggests this spread is modest, matching your strongest historical bucket. ",74-69,1.0,0.0,0.0,0.0,0.0,0.0,-137.0,116.0,,138.5,-110.0,-110.0,-2.5,-105.0,2.5,-116.0,2025-11-25 23:46:22.727872,2025-11-25 17:30:00-08:00,2025-11-25,perplexity,,,
3.0,280389.0,2025-11-26T01:00:00.000Z,Austin Peay vs N. Illinois,Austin Peay -6.5,-110.0,2.0,86.0,Mid-range home chalk under 7 avoids volatile double-digit range while still exploiting talent and HCA edge. ,77-69,1.0,0.0,0.0,0.0,0.0,0.0,-298.0,240.0,,147.5,-108.0,-110.0,-6.5,-110.0,6.5,-110.0,2025-11-25 23:46:22.727872,2025-11-25 17:00:00-08:00,2025-11-25,perplexity,,,
4.0,275939.0,2025-11-26T01:00:00.000Z,North Texas vs E. Washington,North Texas -12.5,-105.0,2.0,84.0,"Single exposure in low-teens chalk; big favorites over 20 have been poor ATS, but 10–13 with strong defensive hosts profile better. ",79-62,1.0,0.0,0.0,0.0,0.0,0.0,-950.0,625.0,,141.5,-110.0,-110.0,-12.5,-105.0,12.5,-115.0,2025-11-25 23:46:22.727872,2025-11-25 17:00:00-08:00,2025-11-25,perplexity,,,
5.0,266490.0,2025-11-24T22:00:00.000Z,Boise State vs USC,USC -5.5,-111.0,2.0,83.0,Market has installed USC as clear favorite despite being listed away; laying -5.5 fits the profitable mid-road-favorite profile from betting splits. ,78-71,0.0,0.0,1.0,0.0,0.0,0.0,212.0,-259.0,,154.5,-115.0,-115.0,5.5,-110.0,-5.5,-111.0,2025-11-25 23:46:22.727872,2025-11-24 14:00:00-08:00,2025-11-24,perplexity,,,
6.0,282638.0,2025-11-26T00:30:00.000Z,George Mason vs FAU,FAU +4.5,-110.0,1.0,79.0,"Taking a capable dog at +4.5 in what projects close; your history has been skewed to favorites, so adding a few short dogs improves balance. ",72-74,0.0,0.0,1.0,0.0,0.0,0.0,-225.0,185.0,,143.5,-110.0,-110.0,4.5,-110.0,-4.5,-110.0,2025-11-25 23:46:22.727872,2025-11-25 16:30:00-08:00,2025-11-25,perplexity,,,
